City,Date,PM2.5,PM10,NOx,NH3,CO,SO2,O3,AQI,AQI_Bucket,PM2.5_lag1,PM10_lag1,NOx_lag1,NH3_lag1,CO_lag1,SO2_lag1,O3_lag1,AQI_lag1
Kolkata,2018-11-24,206.07,347.61,162.28,68.52,1.54,14.76,37.59,357.0,Very Poor,187.21,297.11,131.96,55.7,1.27,14.5,39.48,358.0
Kolkata,2018-11-25,243.93,378.31,154.73,41.36,1.64,11.52,35.77,389.0,Very Poor,206.07,347.61,162.28,68.52,1.54,14.76,37.59,357.0
Kolkata,2018-11-26,164.48,272.33,119.59,40.0,1.22,10.74,34.35,365.0,Very Poor,243.93,378.31,154.73,41.36,1.64,11.52,35.77,389.0
Kolkata,2018-11-27,99.56,175.44,138.81,38.8,1.01,6.29,32.22,291.0,Poor,164.48,272.33,119.59,40.0,1.22,10.74,34.35,365.0
Kolkata,2018-11-28,98.39,161.2,154.33,39.93,1.05,6.56,28.56,260.0,Poor,99.56,175.44,138.81,38.8,1.01,6.29,32.22,291.0
Kolkata,2018-11-29,105.53,176.31,176.65,45.72,1.19,7.1,26.44,282.0,Poor,98.39,161.2,154.33,39.93,1.05,6.56,28.56,260.0
Kolkata,2018-11-30,116.97,218.42,146.49,44.97,1.09,10.51,30.05,274.0,Poor,105.53,176.31,176.65,45.72,1.19,7.1,26.44,282.0
Kolkata,2018-12-01,153.41,254.9,163.69,51.49,1.27,20.5,33.72,308.0,Very Poor,116.97,218.42,146.49,44.97,1.09,10.51,30.05,274.0
Kolkata,2018-12-02,153.39,237.95,111.44,41.01,0.88,8.68,41.84,322.0,Very Poor,153.41,254.9,163.69,51.49,1.27,20.5,33.72,308.0
Kolkata,2018-12-03,168.37,285.2,176.95,44.92,1.18,10.41,37.71,332.0,Very Poor,153.39,237.95,111.44,41.01,0.88,8.68,41.84,322.0
Kolkata,2018-12-04,183.93,316.43,168.94,18.63,1.52,15.9,44.14,343.0,Very Poor,168.37,285.2,176.95,44.92,1.18,10.41,37.71,332.0
Kolkata,2018-12-05,239.87,371.23,191.3,25.56,1.46,16.57,40.55,388.0,Very Poor,183.93,316.43,168.94,18.63,1.52,15.9,44.14,343.0
Kolkata,2018-12-06,220.71,349.49,174.32,38.68,1.29,16.21,46.99,384.0,Very Poor,239.87,371.23,191.3,25.56,1.46,16.57,40.55,388.0
Kolkata,2018-12-07,267.93,418.89,231.23,49.27,1.74,24.28,31.93,425.0,Severe,220.71,349.49,174.32,38.68,1.29,16.21,46.99,384.0
Kolkata,2018-12-08,253.8,388.94,182.55,41.99,1.38,16.87,41.22,399.0,Very Poor,267.93,418.89,231.23,49.27,1.74,24.28,31.93,425.0
Kolkata,2018-12-09,227.13,386.88,214.57,35.12,1.11,12.85,26.85,418.0,Severe,253.8,388.94,182.55,41.99,1.38,16.87,41.22,399.0
Kolkata,2018-12-10,199.91,358.27,204.4,54.08,1.24,9.08,34.42,407.0,Severe,227.13,386.88,214.57,35.12,1.11,12.85,26.85,418.0
Kolkata,2018-12-11,211.39,343.07,222.15,60.72,1.29,13.58,23.0,381.0,Very Poor,199.91,358.27,204.4,54.08,1.24,9.08,34.42,407.0
Kolkata,2018-12-12,183.49,306.69,155.08,44.28,1.03,21.04,32.67,351.0,Very Poor,211.39,343.07,222.15,60.72,1.29,13.58,23.0,381.0
Kolkata,2018-12-13,130.86,227.88,123.37,46.04,0.85,14.05,36.39,325.0,Very Poor,183.49,306.69,155.08,44.28,1.03,21.04,32.67,351.0
Kolkata,2018-12-14,130.09,225.36,96.56,40.07,0.76,15.1,43.76,294.0,Poor,130.86,227.88,123.37,46.04,0.85,14.05,36.39,325.0
Kolkata,2018-12-15,133.61,228.39,104.53,38.0,0.71,19.18,39.71,291.0,Poor,130.09,225.36,96.56,40.07,0.76,15.1,43.76,294.0
Kolkata,2018-12-16,121.38,219.86,87.91,35.79,0.6,18.46,40.94,267.0,Poor,133.61,228.39,104.53,38.0,0.71,19.18,39.71,291.0
Kolkata,2018-12-17,116.95,187.51,63.69,41.99,0.6,10.33,29.16,276.0,Poor,121.38,219.86,87.91,35.79,0.6,18.46,40.94,267.0
Kolkata,2018-12-18,64.86,98.44,57.19,32.24,0.5,5.67,28.42,183.0,Moderate,116.95,187.51,63.69,41.99,0.6,10.33,29.16,276.0
Kolkata,2018-12-19,74.22,121.56,103.22,35.2,0.61,12.18,24.23,133.0,Moderate,64.86,98.44,57.19,32.24,0.5,5.67,28.42,183.0
Kolkata,2018-12-20,122.11,198.5,154.02,39.93,0.84,10.48,31.29,224.0,Poor,74.22,121.56,103.22,35.2,0.61,12.18,24.23,133.0
Kolkata,2018-12-21,204.44,325.61,221.78,55.48,1.36,11.34,36.24,340.0,Very Poor,122.11,198.5,154.02,39.93,0.84,10.48,31.29,224.0
Kolkata,2018-12-22,231.21,349.32,183.08,24.58,1.26,16.51,33.35,382.0,Very Poor,204.44,325.61,221.78,55.48,1.36,11.34,36.24,340.0
Kolkata,2018-12-23,204.65,303.95,148.17,22.33,0.86,13.09,33.49,371.0,Very Poor,231.21,349.32,183.08,24.58,1.26,16.51,33.35,382.0
Kolkata,2018-12-24,177.51,264.89,154.22,16.92,0.67,13.81,28.98,347.0,Very Poor,204.65,303.95,148.17,22.33,0.86,13.09,33.49,371.0
Kolkata,2018-12-25,209.44,341.74,216.5,11.43,1.07,15.73,35.91,356.0,Very Poor,177.51,264.89,154.22,16.92,0.67,13.81,28.98,347.0
Kolkata,2018-12-26,197.41,311.48,194.51,15.89,1.09,13.82,39.09,372.0,Very Poor,209.44,341.74,216.5,11.43,1.07,15.73,35.91,356.0
Kolkata,2018-12-27,258.54,384.73,222.65,15.6,1.54,17.99,29.47,390.0,Very Poor,197.41,311.48,194.51,15.89,1.09,13.82,39.09,372.0
Kolkata,2018-12-28,222.12,336.24,202.67,18.61,1.25,15.3,27.13,387.0,Very Poor,258.54,384.73,222.65,15.6,1.54,17.99,29.47,390.0
Kolkata,2018-12-29,237.11,348.02,224.02,17.35,1.26,16.06,32.55,379.0,Very Poor,222.12,336.24,202.67,18.61,1.25,15.3,27.13,387.0
Kolkata,2018-12-30,187.3,285.55,136.55,21.86,0.73,18.29,37.12,370.0,Very Poor,237.11,348.02,224.02,17.35,1.26,16.06,32.55,379.0
Kolkata,2018-12-31,177.21,276.41,130.83,21.22,0.86,17.07,42.57,341.0,Very Poor,187.3,285.55,136.55,21.86,0.73,18.29,37.12,370.0
Kolkata,2019-01-01,209.31,326.78,181.53,22.05,0.95,15.4,30.24,370.0,Very Poor,177.21,276.41,130.83,21.22,0.86,17.07,42.57,341.0
Kolkata,2019-01-02,172.39,261.09,174.35,22.9,0.87,15.62,31.57,351.0,Very Poor,209.31,326.78,181.53,22.05,0.95,15.4,30.24,370.0
Kolkata,2019-01-03,244.09,381.78,293.1,17.46,1.26,26.2,29.72,363.0,Very Poor,172.39,261.09,174.35,22.9,0.87,15.62,31.57,351.0
Kolkata,2019-01-04,264.84,385.24,155.73,27.33,1.13,17.16,38.73,431.0,Severe,244.09,381.78,293.1,17.46,1.26,26.2,29.72,363.0
Kolkata,2019-01-05,219.26,332.24,188.3,27.42,1.17,15.03,27.99,391.0,Very Poor,264.84,385.24,155.73,27.33,1.13,17.16,38.73,431.0
Kolkata,2019-01-06,159.43,252.16,165.36,25.95,0.89,15.71,26.33,346.0,Very Poor,219.26,332.24,188.3,27.42,1.17,15.03,27.99,391.0
Kolkata,2019-01-07,158.89,263.39,204.26,25.3,1.07,18.81,25.28,335.0,Very Poor,159.43,252.16,165.36,25.95,0.89,15.71,26.33,346.0
Kolkata,2019-01-08,175.47,265.22,168.48,26.49,1.07,15.88,26.97,335.0,Very Poor,158.89,263.39,204.26,25.3,1.07,18.81,25.28,335.0
Kolkata,2019-01-09,189.25,283.42,177.89,26.33,1.05,17.69,30.2,346.0,Very Poor,175.47,265.22,168.48,26.49,1.07,15.88,26.97,335.0
Kolkata,2019-01-10,227.08,326.44,176.34,23.65,1.19,17.29,40.45,369.0,Very Poor,189.25,283.42,177.89,26.33,1.05,17.69,30.2,346.0
Kolkata,2019-01-11,211.01,317.78,188.16,25.53,1.24,17.27,41.86,369.0,Very Poor,227.08,326.44,176.34,23.65,1.19,17.29,40.45,369.0
Kolkata,2019-01-12,264.75,385.31,244.34,28.39,1.42,18.51,29.41,405.0,Severe,211.01,317.78,188.16,25.53,1.24,17.27,41.86,369.0
Kolkata,2019-01-13,219.44,318.17,168.99,26.79,1.09,15.44,30.75,387.0,Very Poor,264.75,385.31,244.34,28.39,1.42,18.51,29.41,405.0
Kolkata,2019-01-14,282.9,417.05,252.14,28.07,1.67,26.99,28.09,408.0,Severe,219.44,318.17,168.99,26.79,1.09,15.44,30.75,387.0
Kolkata,2019-01-15,217.59,320.85,151.68,37.09,1.1,17.35,32.47,406.0,Severe,282.9,417.05,252.14,28.07,1.67,26.99,28.09,408.0
Kolkata,2019-01-16,157.3,255.7,129.08,42.75,1.26,20.9,38.73,338.0,Very Poor,217.59,320.85,151.68,37.09,1.1,17.35,32.47,406.0
Kolkata,2019-01-17,208.75,348.3,189.6,52.08,1.59,26.21,30.3,349.0,Very Poor,157.3,255.7,129.08,42.75,1.26,20.9,38.73,338.0
Kolkata,2019-01-18,230.95,363.72,185.42,47.43,1.84,22.4,32.22,381.0,Very Poor,208.75,348.3,189.6,52.08,1.59,26.21,30.3,349.0
Kolkata,2019-01-19,269.06,394.67,210.46,51.51,1.99,19.8,28.38,421.0,Severe,230.95,363.72,185.42,47.43,1.84,22.4,32.22,381.0
Kolkata,2019-01-20,252.42,392.0,207.49,46.52,1.64,19.09,27.88,407.0,Severe,269.06,394.67,210.46,51.51,1.99,19.8,28.38,421.0
Kolkata,2019-01-21,266.1,419.43,237.22,54.25,2.32,19.0,27.81,425.0,Severe,252.42,392.0,207.49,46.52,1.64,19.09,27.88,407.0
Kolkata,2019-01-22,304.74,469.32,236.91,55.15,2.75,20.1,26.05,463.0,Severe,266.1,419.43,237.22,54.25,2.32,19.0,27.81,425.0
Kolkata,2019-01-23,282.8,396.97,213.42,31.01,2.44,12.3,26.88,475.0,Severe,304.74,469.32,236.91,55.15,2.75,20.1,26.05,463.0
Kolkata,2019-01-24,214.45,322.12,220.84,34.88,1.67,13.85,27.88,391.0,Very Poor,282.8,396.97,213.42,31.01,2.44,12.3,26.88,475.0
Kolkata,2019-01-25,157.14,246.66,182.61,32.01,1.24,10.03,26.43,346.0,Very Poor,214.45,322.12,220.84,34.88,1.67,13.85,27.88,391.0
Kolkata,2019-01-26,126.08,203.17,127.36,30.14,0.77,11.32,26.47,299.0,Poor,157.14,246.66,182.61,32.01,1.24,10.03,26.43,346.0
Kolkata,2019-01-27,112.94,188.34,115.22,28.35,0.72,16.05,20.07,255.0,Poor,126.08,203.17,127.36,30.14,0.77,11.32,26.47,299.0
Kolkata,2019-01-28,112.49,180.14,96.7,26.23,0.68,13.26,21.45,258.0,Poor,112.94,188.34,115.22,28.35,0.72,16.05,20.07,255.0
Kolkata,2019-01-29,97.05,175.72,113.39,23.96,0.75,11.3,29.48,233.0,Poor,112.49,180.14,96.7,26.23,0.68,13.26,21.45,258.0
Kolkata,2019-01-30,103.58,181.31,120.43,21.48,0.76,16.51,27.14,242.0,Poor,97.05,175.72,113.39,23.96,0.75,11.3,29.48,233.0
Kolkata,2019-01-31,153.89,270.09,168.14,22.98,1.34,17.51,27.95,291.0,Poor,103.58,181.31,120.43,21.48,0.76,16.51,27.14,242.0
Kolkata,2019-02-01,163.65,273.34,171.45,24.97,1.21,15.86,23.87,331.0,Very Poor,153.89,270.09,168.14,22.98,1.34,17.51,27.95,291.0
Kolkata,2019-02-02,207.09,322.73,173.02,26.82,1.99,17.26,25.28,361.0,Very Poor,163.65,273.34,171.45,24.97,1.21,15.86,23.87,331.0
Kolkata,2019-02-03,183.64,336.02,189.74,24.83,1.84,17.89,25.36,356.0,Very Poor,207.09,322.73,173.02,26.82,1.99,17.26,25.28,361.0
Kolkata,2019-02-04,164.48,293.11,204.14,26.51,1.73,17.94,22.73,335.0,Very Poor,183.64,336.02,189.74,24.83,1.84,17.89,25.36,356.0
Kolkata,2019-02-05,169.86,290.85,194.0,25.08,1.67,20.74,24.65,337.0,Very Poor,164.48,293.11,204.14,26.51,1.73,17.94,22.73,335.0
Kolkata,2019-02-06,194.51,342.34,220.76,26.96,1.83,20.69,23.91,349.0,Very Poor,169.86,290.85,194.0,25.08,1.67,20.74,24.65,337.0
Kolkata,2019-02-07,180.67,295.97,210.32,35.17,1.62,20.81,32.07,350.0,Very Poor,194.51,342.34,220.76,26.96,1.83,20.69,23.91,349.0
Kolkata,2019-02-08,153.28,264.95,144.8,37.98,1.16,14.83,42.62,321.0,Very Poor,180.67,295.97,210.32,35.17,1.62,20.81,32.07,350.0
Kolkata,2019-02-09,113.11,167.61,53.9,34.76,0.79,11.0,46.31,275.0,Poor,153.28,264.95,144.8,37.98,1.16,14.83,42.62,321.0
Kolkata,2019-02-10,57.85,112.72,71.46,28.27,0.51,9.65,40.21,178.0,Moderate,113.11,167.61,53.9,34.76,0.79,11.0,46.31,275.0
Kolkata,2019-02-11,90.05,161.6,112.75,30.21,0.75,14.16,34.89,167.0,Moderate,57.85,112.72,71.46,28.27,0.51,9.65,40.21,178.0
Kolkata,2019-02-12,125.98,212.8,161.49,29.97,1.02,15.6,30.7,264.0,Poor,90.05,161.6,112.75,30.21,0.75,14.16,34.89,167.0
Kolkata,2019-02-13,130.91,254.19,182.41,32.89,1.34,23.16,32.22,288.0,Poor,125.98,212.8,161.49,29.97,1.02,15.6,30.7,264.0
Kolkata,2019-02-14,195.34,345.73,165.88,62.5,1.99,23.53,31.43,345.0,Very Poor,130.91,254.19,182.41,32.89,1.34,23.16,32.22,288.0
Kolkata,2019-02-15,206.83,339.86,193.43,85.39,1.79,22.63,35.48,360.0,Very Poor,195.34,345.73,165.88,62.5,1.99,23.53,31.43,345.0
Kolkata,2019-02-16,115.8,208.77,157.32,60.77,1.16,18.54,24.87,307.0,Very Poor,206.83,339.86,193.43,85.39,1.79,22.63,35.48,360.0
Kolkata,2019-02-17,96.52,160.84,106.35,48.23,0.85,13.68,33.05,229.0,Poor,115.8,208.77,157.32,60.77,1.16,18.54,24.87,307.0
Kolkata,2019-02-18,113.34,183.53,144.71,48.66,1.0,12.89,37.06,240.0,Poor,96.52,160.84,106.35,48.23,0.85,13.68,33.05,229.0
Kolkata,2019-02-19,152.16,245.83,170.14,56.64,1.15,17.81,36.19,295.0,Poor,113.34,183.53,144.71,48.66,1.0,12.89,37.06,240.0
Kolkata,2019-02-20,95.73,159.86,87.32,55.99,0.91,12.49,33.69,236.0,Poor,152.16,245.83,170.14,56.64,1.15,17.81,36.19,295.0
Kolkata,2019-02-21,157.09,272.5,168.78,54.45,1.26,20.43,32.41,278.0,Poor,95.73,159.86,87.32,55.99,0.91,12.49,33.69,236.0
Kolkata,2019-02-22,94.94,158.75,93.64,50.78,0.83,25.43,25.74,247.0,Poor,157.09,272.5,168.78,54.45,1.26,20.43,32.41,278.0
Kolkata,2019-02-23,106.79,193.57,116.67,60.9,1.1,16.1,31.98,224.0,Poor,94.94,158.75,93.64,50.78,0.83,25.43,25.74,247.0
Kolkata,2019-02-24,114.95,221.88,107.33,64.72,0.86,13.3,41.71,286.0,Poor,106.79,193.57,116.67,60.9,1.1,16.1,31.98,224.0
Kolkata,2019-02-25,81.45,131.38,85.86,46.3,0.79,8.47,27.38,205.0,Poor,114.95,221.88,107.33,64.72,0.86,13.3,41.71,286.0
Kolkata,2019-02-26,49.4,75.42,59.51,38.37,0.73,3.7,21.92,135.0,Moderate,81.45,131.38,85.86,46.3,0.79,8.47,27.38,205.0
Kolkata,2019-02-27,28.96,42.82,58.94,34.33,0.59,2.95,26.06,76.0,Satisfactory,49.4,75.42,59.51,38.37,0.73,3.7,21.92,135.0
Kolkata,2019-02-28,36.08,52.25,72.67,32.36,0.73,5.14,23.41,75.0,Satisfactory,28.96,42.82,58.94,34.33,0.59,2.95,26.06,76.0
Kolkata,2019-03-01,60.77,107.96,112.11,32.18,0.89,8.9,32.55,141.0,Moderate,36.08,52.25,72.67,32.36,0.73,5.14,23.41,75.0
Kolkata,2019-03-02,85.85,146.83,145.9,41.52,1.09,8.6,35.5,199.0,Moderate,60.77,107.96,112.11,32.18,0.89,8.9,32.55,141.0
Kolkata,2019-03-03,114.86,202.87,184.71,53.32,1.45,16.2,32.47,256.0,Poor,85.85,146.83,145.9,41.52,1.09,8.6,35.5,199.0
Kolkata,2019-03-04,97.47,170.15,76.91,43.07,0.89,9.85,26.06,242.0,Poor,114.86,202.87,184.71,53.32,1.45,16.2,32.47,256.0
Kolkata,2019-03-05,56.44,109.62,64.23,38.38,0.9,5.93,24.63,129.0,Moderate,97.47,170.15,76.91,43.07,0.89,9.85,26.06,242.0
Kolkata,2019-03-06,73.88,124.15,63.38,37.14,0.97,7.96,31.1,144.0,Moderate,56.44,109.62,64.23,38.38,0.9,5.93,24.63,129.0
Kolkata,2019-03-07,89.06,167.12,105.76,41.93,1.0,11.84,32.06,212.0,Poor,73.88,124.15,63.38,37.14,0.97,7.96,31.1,144.0
Kolkata,2019-03-08,82.36,165.43,144.29,46.74,0.97,13.53,26.62,184.0,Moderate,89.06,167.12,105.76,41.93,1.0,11.84,32.06,212.0
Kolkata,2019-03-09,85.52,175.94,114.58,43.19,0.82,16.01,30.96,200.0,Moderate,82.36,165.43,144.29,46.74,0.97,13.53,26.62,184.0
Kolkata,2019-03-10,66.32,122.77,51.45,39.78,0.72,7.45,19.05,162.0,Moderate,85.52,175.94,114.58,43.19,0.82,16.01,30.96,200.0
Kolkata,2019-03-11,64.17,127.44,62.74,35.33,0.8,5.58,22.84,101.0,Moderate,66.32,122.77,51.45,39.78,0.72,7.45,19.05,162.0
Kolkata,2019-03-12,90.0,154.9,68.37,27.17,0.71,19.58,35.94,189.0,Moderate,64.17,127.44,62.74,35.33,0.8,5.58,22.84,101.0
Kolkata,2019-03-13,68.87,119.24,59.13,25.73,0.77,12.43,30.06,150.0,Moderate,90.0,154.9,68.37,27.17,0.71,19.58,35.94,189.0
Kolkata,2019-03-14,89.98,140.82,61.94,26.32,0.74,13.13,51.84,178.0,Moderate,68.87,119.24,59.13,25.73,0.77,12.43,30.06,150.0
Kolkata,2019-03-15,88.46,155.33,94.18,29.01,0.83,13.91,37.35,207.0,Poor,89.98,140.82,61.94,26.32,0.74,13.13,51.84,178.0
Kolkata,2019-03-16,52.9,100.16,91.18,29.14,0.65,13.23,35.03,130.0,Moderate,88.46,155.33,94.18,29.01,0.83,13.91,37.35,207.0
Kolkata,2019-03-17,75.4,132.31,59.27,28.02,0.7,9.02,48.76,131.0,Moderate,52.9,100.16,91.18,29.14,0.65,13.23,35.03,130.0
Kolkata,2019-03-18,48.07,108.15,105.42,26.32,0.65,10.32,34.25,119.0,Moderate,75.4,132.31,59.27,28.02,0.7,9.02,48.76,131.0
Kolkata,2019-03-19,60.48,103.34,68.85,25.75,0.63,15.86,42.37,122.0,Moderate,48.07,108.15,105.42,26.32,0.65,10.32,34.25,119.0
Kolkata,2019-03-20,67.03,118.0,75.71,25.01,0.64,12.53,31.66,115.0,Moderate,60.48,103.34,68.85,25.75,0.63,15.86,42.37,122.0
Kolkata,2019-03-21,60.11,97.86,38.61,21.34,0.54,8.64,46.59,144.0,Moderate,67.03,118.0,75.71,25.01,0.64,12.53,31.66,115.0
Kolkata,2019-03-22,50.03,83.88,43.6,21.23,0.57,9.5,35.42,98.0,Satisfactory,60.11,97.86,38.61,21.34,0.54,8.64,46.59,144.0
Kolkata,2019-03-23,67.63,122.27,127.95,21.67,0.79,11.87,36.75,114.0,Moderate,50.03,83.88,43.6,21.23,0.57,9.5,35.42,98.0
Kolkata,2019-03-24,81.82,152.03,139.59,25.66,0.88,12.09,42.97,192.0,Moderate,67.63,122.27,127.95,21.67,0.79,11.87,36.75,114.0
Kolkata,2019-03-25,100.22,210.26,171.26,35.33,1.04,16.5,39.48,226.0,Poor,81.82,152.03,139.59,25.66,0.88,12.09,42.97,192.0
Kolkata,2019-03-26,82.49,174.78,55.92,29.64,0.63,7.53,44.18,214.0,Poor,100.22,210.26,171.26,35.33,1.04,16.5,39.48,226.0
Kolkata,2019-03-27,62.36,134.81,77.2,26.15,0.57,18.68,49.46,141.0,Moderate,82.49,174.78,55.92,29.64,0.63,7.53,44.18,214.0
Kolkata,2019-03-28,61.16,119.54,54.09,26.26,0.61,7.42,36.53,133.0,Moderate,62.36,134.81,77.2,26.15,0.57,18.68,49.46,141.0
Kolkata,2019-03-29,53.72,103.52,47.0,24.11,0.47,6.59,23.47,116.0,Moderate,61.16,119.54,54.09,26.26,0.61,7.42,36.53,133.0
Kolkata,2019-03-30,54.17,105.96,40.34,22.53,0.56,5.71,28.42,96.0,Satisfactory,53.72,103.52,47.0,24.11,0.47,6.59,23.47,116.0
Kolkata,2019-03-31,50.23,92.3,31.47,19.37,0.57,4.4,19.9,106.0,Moderate,54.17,105.96,40.34,22.53,0.56,5.71,28.42,96.0
Kolkata,2019-04-01,27.98,57.67,28.93,21.12,0.5,2.04,30.51,74.0,Satisfactory,50.23,92.3,31.47,19.37,0.57,4.4,19.9,106.0
Kolkata,2019-04-02,47.53,89.35,40.57,19.12,0.61,3.68,23.58,69.0,Satisfactory,27.98,57.67,28.93,21.12,0.5,2.04,30.51,74.0
Kolkata,2019-04-03,43.55,90.75,28.83,18.48,0.47,2.55,25.05,88.0,Satisfactory,47.53,89.35,40.57,19.12,0.61,3.68,23.58,69.0
Kolkata,2019-04-04,41.47,80.25,30.77,15.35,0.43,4.67,19.76,83.0,Satisfactory,43.55,90.75,28.83,18.48,0.47,2.55,25.05,88.0
Kolkata,2019-04-05,43.05,81.36,32.13,16.33,0.44,3.5,22.93,79.0,Satisfactory,41.47,80.25,30.77,15.35,0.43,4.67,19.76,83.0
Kolkata,2019-04-06,41.82,82.13,59.35,20.13,0.54,9.6,29.98,86.0,Satisfactory,43.05,81.36,32.13,16.33,0.44,3.5,22.93,79.0
Kolkata,2019-04-07,33.47,58.14,42.44,20.1,0.55,7.76,49.77,79.0,Satisfactory,41.82,82.13,59.35,20.13,0.54,9.6,29.98,86.0
Kolkata,2019-04-08,34.9,64.37,46.27,20.36,0.5,7.44,42.33,77.0,Satisfactory,33.47,58.14,42.44,20.1,0.55,7.76,49.77,79.0
Kolkata,2019-04-09,36.38,65.76,43.97,19.69,0.5,6.02,28.62,68.0,Satisfactory,34.9,64.37,46.27,20.36,0.5,7.44,42.33,77.0
Kolkata,2019-04-10,30.36,55.27,48.41,19.36,0.55,2.42,23.1,66.0,Satisfactory,36.38,65.76,43.97,19.69,0.5,6.02,28.62,68.0
Kolkata,2019-04-11,36.29,63.16,31.06,16.09,0.52,2.6,19.43,60.0,Satisfactory,30.36,55.27,48.41,19.36,0.55,2.42,23.1,66.0
Kolkata,2019-04-12,34.96,61.52,33.18,15.03,0.5,3.84,19.96,63.0,Satisfactory,36.29,63.16,31.06,16.09,0.52,2.6,19.43,60.0
Kolkata,2019-04-13,38.4,74.74,32.54,15.32,0.52,5.79,33.37,73.0,Satisfactory,34.96,61.52,33.18,15.03,0.5,3.84,19.96,63.0
Kolkata,2019-04-14,37.68,63.15,24.9,17.45,0.48,4.64,33.32,67.0,Satisfactory,38.4,74.74,32.54,15.32,0.52,5.79,33.37,73.0
Kolkata,2019-04-15,37.91,67.16,25.66,14.29,0.45,5.11,24.06,68.0,Satisfactory,37.68,63.15,24.9,17.45,0.48,4.64,33.32,67.0
Kolkata,2019-04-16,52.47,101.54,27.57,13.11,0.45,5.58,26.09,79.0,Satisfactory,37.91,67.16,25.66,14.29,0.45,5.11,24.06,68.0
Kolkata,2019-04-17,64.22,123.58,33.68,20.08,0.46,8.33,35.68,119.0,Moderate,52.47,101.54,27.57,13.11,0.45,5.58,26.09,79.0
Kolkata,2019-04-18,76.6,171.99,57.95,35.59,0.72,17.22,39.97,169.0,Moderate,64.22,123.58,33.68,20.08,0.46,8.33,35.68,119.0
Kolkata,2019-04-19,77.82,151.69,54.13,34.68,0.6,14.5,35.89,166.0,Moderate,76.6,171.99,57.95,35.59,0.72,17.22,39.97,169.0
Kolkata,2019-04-20,55.14,98.35,39.07,30.64,0.6,16.72,52.21,135.0,Moderate,77.82,151.69,54.13,34.68,0.6,14.5,35.89,166.0
Kolkata,2019-04-21,41.44,75.8,23.98,27.13,0.52,4.77,38.43,86.0,Satisfactory,55.14,98.35,39.07,30.64,0.6,16.72,52.21,135.0
Kolkata,2019-04-22,47.76,85.76,40.14,29.99,0.58,8.1,37.74,87.0,Satisfactory,41.44,75.8,23.98,27.13,0.52,4.77,38.43,86.0
Kolkata,2019-04-23,38.95,72.86,42.83,28.6,0.54,7.66,41.3,87.0,Satisfactory,47.76,85.76,40.14,29.99,0.58,8.1,37.74,87.0
Kolkata,2019-04-24,36.62,66.55,35.54,26.55,0.46,5.21,25.59,80.0,Satisfactory,38.95,72.86,42.83,28.6,0.54,7.66,41.3,87.0
Kolkata,2019-04-25,32.45,59.51,33.76,21.53,0.45,4.26,18.84,65.0,Satisfactory,36.62,66.55,35.54,26.55,0.46,5.21,25.59,80.0
Kolkata,2019-04-26,40.39,79.62,32.7,21.9,0.44,3.16,19.95,66.0,Satisfactory,32.45,59.51,33.76,21.53,0.45,4.26,18.84,65.0
Kolkata,2019-04-27,46.78,89.61,30.78,20.64,0.48,4.1,17.74,85.0,Satisfactory,40.39,79.62,32.7,21.9,0.44,3.16,19.95,66.0
Kolkata,2019-04-28,37.93,77.14,23.38,15.87,0.42,3.48,15.98,82.0,Satisfactory,46.78,89.61,30.78,20.64,0.48,4.1,17.74,85.0
Kolkata,2019-04-29,27.48,102.42,25.17,14.68,0.37,3.31,13.32,78.0,Satisfactory,37.93,77.14,23.38,15.87,0.42,3.48,15.98,82.0
Kolkata,2019-04-30,24.32,141.78,25.85,10.87,0.4,4.82,17.49,120.0,Moderate,27.48,102.42,25.17,14.68,0.37,3.31,13.32,78.0
Kolkata,2019-05-01,19.24,94.91,25.54,13.34,0.36,2.76,20.71,73.0,Satisfactory,24.32,141.78,25.85,10.87,0.4,4.82,17.49,120.0
Kolkata,2019-05-02,17.81,83.54,26.14,13.63,0.34,1.99,20.38,36.0,Good,19.24,94.91,25.54,13.34,0.36,2.76,20.71,73.0
Kolkata,2019-05-03,16.59,56.12,19.09,13.3,0.41,1.73,26.59,38.0,Good,17.81,83.54,26.14,13.63,0.34,1.99,20.38,36.0
Kolkata,2019-05-04,22.34,39.22,31.4,12.25,0.55,2.6,28.41,49.0,Good,16.59,56.12,19.09,13.3,0.41,1.73,26.59,38.0
Kolkata,2019-05-05,55.45,108.43,52.48,6.14,0.72,3.14,26.49,86.0,Satisfactory,22.34,39.22,31.4,12.25,0.55,2.6,28.41,49.0
Kolkata,2019-05-06,55.4,127.11,18.19,4.93,0.47,1.93,37.33,108.0,Moderate,55.45,108.43,52.48,6.14,0.72,3.14,26.49,86.0
Kolkata,2019-05-07,61.78,126.2,23.38,5.49,0.53,1.52,37.0,116.0,Moderate,55.4,127.11,18.19,4.93,0.47,1.93,37.33,108.0
Kolkata,2019-05-08,67.4,133.0,24.77,4.85,0.49,1.44,34.46,122.0,Moderate,61.78,126.2,23.38,5.49,0.53,1.52,37.0,116.0
Kolkata,2019-05-09,66.57,132.1,20.84,4.74,0.46,1.67,37.19,124.0,Moderate,67.4,133.0,24.77,4.85,0.49,1.44,34.46,122.0
Kolkata,2019-05-10,65.47,129.42,17.43,3.81,0.49,1.82,41.67,126.0,Moderate,66.57,132.1,20.84,4.74,0.46,1.67,37.19,124.0
