City,Date,PM2.5,PM10,NOx,NH3,CO,SO2,O3,AQI,AQI_Bucket,PM2.5_lag1,PM10_lag1,NOx_lag1,NH3_lag1,CO_lag1,SO2_lag1,O3_lag1,AQI_lag1
Hyderabad,09-06-2016,34.02,,19.74,,0.79,1.54,27.2,106,Moderate,35.65,,21.26,,1.23,6.29,26.72,150
Hyderabad,10-06-2016,31.34,,15.95,,0.71,5.73,31.8,108,Moderate,34.02,,19.74,,0.79,1.54,27.2,106
Hyderabad,11-06-2016,29.75,,13.67,,1.29,1.97,15.25,117,Moderate,31.34,,15.95,,0.71,5.73,31.8,108
Hyderabad,12-06-2016,27.26,,19.58,,0.69,7.39,15.37,100,Satisfactory,29.75,,13.67,,1.29,1.97,15.25,117
Hyderabad,13-06-2016,63.07,,18,,0.65,8.16,16,109,Moderate,27.26,,19.58,,0.69,7.39,15.37,100
Hyderabad,14-06-2016,27.86,,15.57,,0.67,7.66,17.5,125,Moderate,63.07,,18,,0.65,8.16,16,109
Hyderabad,15-06-2016,363.14,,18.28,,0.68,7.39,13.11,199,Moderate,27.86,,15.57,,0.67,7.66,17.5,125
Hyderabad,17-06-2016,41.17,,17.43,,0.59,8.95,28.2,295,Poor,571.02,,16.83,,1.07,6.68,16.81,737
Hyderabad,18-06-2016,34.72,,18.42,,0.4,1.08,21.42,67,Satisfactory,41.17,,17.43,,0.59,8.95,28.2,295
Hyderabad,19-06-2016,34.07,,18.08,,0.77,6.3,13.51,115,Moderate,34.72,,18.42,,0.4,1.08,21.42,67
Hyderabad,20-06-2016,29.26,,16.99,,1.16,6.14,13.6,131,Moderate,34.07,,18.08,,0.77,6.3,13.51,115
Hyderabad,21-06-2016,33.96,,24.1,,0.99,6.66,16.7,105,Moderate,29.26,,16.99,,1.16,6.14,13.6,131
Hyderabad,22-06-2016,24.56,,19.25,,1.18,6.34,18.23,146,Moderate,33.96,,24.1,,0.99,6.66,16.7,105
Hyderabad,23-06-2016,22.38,,17.03,,0.7,6.21,20.15,90,Satisfactory,24.56,,19.25,,1.18,6.34,18.23,146
Hyderabad,24-06-2016,18.01,,16,,0.66,6.61,18.51,88,Satisfactory,22.38,,17.03,,0.7,6.21,20.15,90
Hyderabad,25-06-2016,21.54,,16.09,,0.64,6.78,14.55,88,Satisfactory,18.01,,16,,0.66,6.61,18.51,88
Hyderabad,26-06-2016,24.5,,15.28,,0.68,6,15.04,90,Satisfactory,21.54,,16.09,,0.64,6.78,14.55,88
Hyderabad,27-06-2016,20.94,,15.06,,1.02,6.47,13.17,123,Moderate,24.5,,15.28,,0.68,6,15.04,90
Hyderabad,28-06-2016,66.04,,20.33,,0.7,6.19,6.28,106,Moderate,20.94,,15.06,,1.02,6.47,13.17,123
Hyderabad,29-06-2016,20.5,,18.19,,0.66,6.17,9.19,126,Moderate,66.04,,20.33,,0.7,6.19,6.28,106
Hyderabad,30-06-2016,19.67,,15.16,,0.63,6.61,13.09,88,Satisfactory,20.5,,18.19,,0.66,6.17,9.19,126
Hyderabad,01-07-2016,22.42,,19.97,,0.7,7.04,8.59,88,Satisfactory,19.67,,15.16,,0.63,6.61,13.09,88
Hyderabad,02-07-2016,34,,15.13,,0.66,6.99,11.61,97,Satisfactory,22.42,,19.97,,0.7,7.04,8.59,88
Hyderabad,03-07-2016,34,,14.79,,0.72,6.21,10.13,104,Moderate,34,,15.13,,0.66,6.99,11.61,97
Hyderabad,04-07-2016,121.18,,9.91,,1.03,9.05,9.39,163,Moderate,34,,14.79,,0.72,6.21,10.13,104
Hyderabad,05-07-2016,21.64,,14.15,,1.05,7.03,8.83,252,Poor,121.18,,9.91,,1.03,9.05,9.39,163
Hyderabad,06-07-2016,163.16,,21.89,,0.32,13.13,10.08,37,Good,21.64,,14.15,,1.05,7.03,8.83,252
Hyderabad,07-07-2016,30.92,,16.36,,0.66,8.62,9.4,205,Poor,163.16,,21.89,,0.32,13.13,10.08,37
Hyderabad,08-07-2016,26.24,,14.52,,0.63,9.08,10.69,99,Satisfactory,30.92,,16.36,,0.66,8.62,9.4,205
Hyderabad,09-07-2016,22.79,,15.73,,0.66,6.66,7.52,91,Satisfactory,26.24,,14.52,,0.63,9.08,10.69,99
Hyderabad,10-07-2016,62.03,,15.33,,0.66,6.71,8.54,107,Moderate,22.79,,15.73,,0.66,6.66,7.52,91
Hyderabad,11-07-2016,357.85,,13.22,,1.03,7.03,10.16,307,Very Poor,62.03,,15.33,,0.66,6.71,8.54,107
Hyderabad,12-07-2016,206.93,,14.56,,1.06,6.27,11.6,495,Severe,357.85,,13.22,,1.03,7.03,10.16,307
Hyderabad,13-07-2016,9.92,,15.03,,1.07,5.9,12.97,194,Moderate,206.93,,14.56,,1.06,6.27,11.6,495
Hyderabad,14-07-2016,16.89,,19.87,,0.7,6.29,12.3,88,Satisfactory,9.92,,15.03,,1.07,5.9,12.97,194
Hyderabad,15-07-2016,20.57,,21.84,,0.71,6.95,14.77,94,Satisfactory,16.89,,19.87,,0.7,6.29,12.3,88
Hyderabad,16-07-2016,19.97,,21.05,,1.12,5.93,13.64,120,Moderate,20.57,,21.84,,0.71,6.95,14.77,94
Hyderabad,17-07-2016,22.85,,26.27,,0.87,6.43,11.52,98,Satisfactory,19.97,,21.05,,1.12,5.93,13.64,120
Hyderabad,18-07-2016,14.22,,28.36,,0.64,10.13,15.53,92,Satisfactory,22.85,,26.27,,0.87,6.43,11.52,98
Hyderabad,19-07-2016,8.95,,21.4,,0.43,2.12,6.92,36,Good,14.22,,28.36,,0.64,10.13,15.53,92
Hyderabad,20-07-2016,10.6,,14.13,,1.02,5.83,10.45,155,Moderate,8.95,,21.4,,0.43,2.12,6.92,36
Hyderabad,21-07-2016,13.04,,11.32,,1.1,1.74,8.07,120,Moderate,10.6,,14.13,,1.02,5.83,10.45,155
Hyderabad,22-07-2016,49.97,,14.69,,1.09,6.03,10.21,138,Moderate,13.04,,11.32,,1.1,1.74,8.07,120
Hyderabad,23-07-2016,11.62,,17.51,,1.2,8.89,11.86,127,Moderate,49.97,,14.69,,1.09,6.03,10.21,138
Hyderabad,24-07-2016,14.36,,13.74,,1.32,8.28,15.34,204,Poor,11.62,,17.51,,1.2,8.89,11.86,127
Hyderabad,25-07-2016,13.15,,16.74,,1.32,6.76,12.4,131,Moderate,14.36,,13.74,,1.32,8.28,15.34,204
Hyderabad,26-07-2016,15.94,,19.33,,1.46,5.95,8.19,135,Moderate,13.15,,16.74,,1.32,6.76,12.4,131
Hyderabad,27-07-2016,52.59,,22.5,,0.7,1.15,11.21,66,Satisfactory,15.94,,19.33,,1.46,5.95,8.19,135
Hyderabad,28-07-2016,20.6,,30.9,,8.83,6.15,9.17,248,Poor,52.59,,22.5,,0.7,1.15,11.21,66
Hyderabad,29-07-2016,16.93,,19.24,,8.34,5.98,8.35,247,Poor,20.6,,30.9,,8.83,6.15,9.17,248
Hyderabad,30-07-2016,21.67,,18.06,,7.72,6.37,7.72,265,Poor,16.93,,19.24,,8.34,5.98,8.35,247
Hyderabad,31-07-2016,10.64,,15.9,,6.46,6.25,6.46,240,Poor,21.67,,18.06,,7.72,6.37,7.72,265
Hyderabad,01-08-2016,10.24,,15.59,,6.08,6.15,6.08,232,Poor,10.64,,15.9,,6.46,6.25,6.46,240
Hyderabad,02-08-2016,6.01,,14.74,,7.25,6.7,7.25,242,Poor,10.24,,15.59,,6.08,6.15,6.08,232
Hyderabad,03-08-2016,4.83,,11.14,,5.32,5.05,7,234,Poor,6.01,,14.74,,7.25,6.7,7.25,242
Hyderabad,04-08-2016,6.41,,15.49,,1.07,5.87,6.9,121,Moderate,4.83,,11.14,,5.32,5.05,7,234
Hyderabad,05-08-2016,5.81,,19.92,,1.19,8.76,8.76,117,Moderate,6.41,,15.49,,1.07,5.87,6.9,121
Hyderabad,06-08-2016,7.29,,17.51,,0.75,7.02,9.19,22,Good,5.81,,19.92,,1.19,8.76,8.76,117
Hyderabad,07-08-2016,6.38,,14.18,,0.66,6.04,9.5,82,Satisfactory,7.29,,17.51,,0.75,7.02,9.19,22
Hyderabad,08-08-2016,9.67,,16.31,,1.09,5.95,9.91,119,Moderate,6.38,,14.18,,0.66,6.04,9.5,82
Hyderabad,09-08-2016,8.86,41.75,15.02,12.11,0.68,6.51,10.1,86,Satisfactory,9.67,,16.31,,1.09,5.95,9.91,119
Hyderabad,10-08-2016,9.41,38.77,11.86,12.28,0.45,6.92,9.76,84,Satisfactory,8.86,41.75,15.02,12.11,0.68,6.51,10.1,86
Hyderabad,11-08-2016,7.81,26.51,10.68,11.83,0.44,6.2,9.13,63,Satisfactory,9.41,38.77,11.86,12.28,0.45,6.92,9.76,84
Hyderabad,12-08-2016,9.77,,8.71,,0.5,10.37,9.19,120,Moderate,7.81,26.51,10.68,11.83,0.44,6.2,9.13,63
Hyderabad,01-09-2016,10.46,46.57,7.6,53.08,0.11,6.94,15.01,47,Good,9.77,,8.71,,0.5,10.37,9.19,120
Hyderabad,02-09-2016,6.31,28.63,13.01,31.07,0.39,7.71,13.53,87,Satisfactory,10.46,46.57,7.6,53.08,0.11,6.94,15.01,47
Hyderabad,03-09-2016,10.4,30.27,17.23,15.31,0.45,10.59,14.46,78,Satisfactory,6.31,28.63,13.01,31.07,0.39,7.71,13.53,87
Hyderabad,04-09-2016,23,62.17,3.46,44.05,0.07,3.71,14.74,49,Good,10.4,30.27,17.23,15.31,0.45,10.59,14.46,78
Hyderabad,05-09-2016,15.46,65,9.57,53.1,0.22,4.28,14.68,65,Satisfactory,23,62.17,3.46,44.05,0.07,3.71,14.74,49
Hyderabad,06-09-2016,28.28,87.32,18.74,36.24,0.27,16.38,14.26,85,Satisfactory,15.46,65,9.57,53.1,0.22,4.28,14.68,65
Hyderabad,07-09-2016,37.15,99.05,27.1,32.48,0.39,8.3,13.15,97,Satisfactory,28.28,87.32,18.74,36.24,0.27,16.38,14.26,85
Hyderabad,08-09-2016,25,82.86,16.86,27.66,0.2,12.95,15.26,93,Satisfactory,37.15,99.05,27.1,32.48,0.39,8.3,13.15,97
Hyderabad,09-09-2016,35.34,103.41,13.02,27.06,0.21,5.89,14.06,102,Moderate,25,82.86,16.86,27.66,0.2,12.95,15.26,93
Hyderabad,10-09-2016,37.09,82.11,26.06,22.62,0.37,13.91,15.02,92,Satisfactory,35.34,103.41,13.02,27.06,0.21,5.89,14.06,102
Hyderabad,11-09-2016,24.59,59.97,22.2,26.24,0.32,4.45,16.52,66,Satisfactory,37.09,82.11,26.06,22.62,0.37,13.91,15.02,92
Hyderabad,12-09-2016,30.49,69.68,20.74,16.75,0.28,12.54,15.39,65,Satisfactory,24.59,59.97,22.2,26.24,0.32,4.45,16.52,66
Hyderabad,13-09-2016,23.2,43.26,14.05,19.98,0.31,9.58,22.48,66,Satisfactory,30.49,69.68,20.74,16.75,0.28,12.54,15.39,65
Hyderabad,14-09-2016,23.25,46.02,14.15,12.34,0.13,12.68,21.14,55,Satisfactory,23.2,43.26,14.05,19.98,0.31,9.58,22.48,66
Hyderabad,15-09-2016,15.79,36.7,15.99,15.62,0.15,11.29,18.76,70,Satisfactory,23.25,46.02,14.15,12.34,0.13,12.68,21.14,55
Hyderabad,16-09-2016,10.75,22.54,7.61,38.51,0.27,2.6,8.26,59,Satisfactory,15.79,36.7,15.99,15.62,0.15,11.29,18.76,70
Hyderabad,17-09-2016,9.5,21.44,4.35,49.99,0.06,2.52,10.39,21,Good,10.75,22.54,7.61,38.51,0.27,2.6,8.26,59
Hyderabad,19-09-2016,7.12,24.83,5.68,9.57,0.09,2.41,27.43,27,Good,9.5,21.44,4.35,49.99,0.06,2.52,10.39,21
Hyderabad,20-09-2016,9.93,21.82,11.36,6.56,0.25,1.98,24.77,62,Satisfactory,7.12,24.83,5.68,9.57,0.09,2.41,27.43,27
Hyderabad,21-09-2016,17.82,31.93,19.18,16.51,0.11,2.83,21.43,52,Satisfactory,9.93,21.82,11.36,6.56,0.25,1.98,24.77,62
Hyderabad,22-09-2016,13.08,34.21,11.32,9.41,0.1,4.39,26.59,52,Satisfactory,17.82,31.93,19.18,16.51,0.11,2.83,21.43,52
Hyderabad,23-09-2016,7,11,3.57,28.86,0.09,15.62,17.76,34,Good,13.08,34.21,11.32,9.41,0.1,4.39,26.59,52
Hyderabad,24-09-2016,11.61,21.72,5.66,6.4,0.25,7.6,25.15,25,Good,7,11,3.57,28.86,0.09,15.62,17.76,34
Hyderabad,25-09-2016,21.28,37.15,10.2,31.24,0.17,4.1,21.7,66,Satisfactory,11.61,21.72,5.66,6.4,0.25,7.6,25.15,25
Hyderabad,26-09-2016,31.01,71.78,15.21,32.74,0.24,16.22,21.89,82,Satisfactory,21.28,37.15,10.2,31.24,0.17,4.1,21.7,66
Hyderabad,27-09-2016,33.84,76.67,16.1,18.67,0.3,7.71,23.63,78,Satisfactory,31.01,71.78,15.21,32.74,0.24,16.22,21.89,82
Hyderabad,28-09-2016,42.99,91.44,17.01,12.5,0.11,9.43,25.64,86,Satisfactory,33.84,76.67,16.1,18.67,0.3,7.71,23.63,78
Hyderabad,29-09-2016,39.5,103.83,15.5,16.89,0.17,7.08,27.93,100,Satisfactory,42.99,91.44,17.01,12.5,0.11,9.43,25.64,86
Hyderabad,30-09-2016,37.67,101.49,13.6,11.83,0.01,6.55,35.03,103,Moderate,39.5,103.83,15.5,16.89,0.17,7.08,27.93,100
Hyderabad,01-10-2016,16.68,31.02,20.85,25.01,0.24,8.03,29.57,70,Satisfactory,37.67,101.49,13.6,11.83,0.01,6.55,35.03,103
Hyderabad,02-10-2016,13.57,24.85,12.52,19.43,0.11,2.73,30.28,55,Satisfactory,16.68,31.02,20.85,25.01,0.24,8.03,29.57,70
Hyderabad,03-10-2016,12.72,33.72,7.84,17.95,0.19,9.91,25.02,72,Satisfactory,13.57,24.85,12.52,19.43,0.11,2.73,30.28,55
Hyderabad,04-10-2016,11.98,35.51,13.8,9,0.03,6.74,22.95,47,Good,12.72,33.72,7.84,17.95,0.19,9.91,25.02,72
Hyderabad,05-10-2016,9.83,32.3,12.75,12.28,0.07,5.53,23.2,73,Satisfactory,11.98,35.51,13.8,9,0.03,6.74,22.95,47
Hyderabad,06-10-2016,15.29,52.36,16.72,14.01,0.1,6.85,20.62,56,Satisfactory,9.83,32.3,12.75,12.28,0.07,5.53,23.2,73
Hyderabad,07-10-2016,15.45,57.53,13.83,10.52,0.2,6.22,23.05,63,Satisfactory,15.29,52.36,16.72,14.01,0.1,6.85,20.62,56
Hyderabad,08-10-2016,16.38,37.54,12.18,11.07,0.08,3.2,22.36,55,Satisfactory,15.45,57.53,13.83,10.52,0.2,6.22,23.05,63
Hyderabad,09-10-2016,12.88,45.38,3.87,11.22,0.05,1.55,30.7,65,Satisfactory,16.38,37.54,12.18,11.07,0.08,3.2,22.36,55
Hyderabad,10-10-2016,42,94.08,5.41,14.1,0.25,4.28,39.61,94,Satisfactory,12.88,45.38,3.87,11.22,0.05,1.55,30.7,65
Hyderabad,12-10-2016,48.55,108.27,9.94,15.37,0.43,19.26,27.61,106,Moderate,42,94.08,5.41,14.1,0.25,4.28,39.61,94
Hyderabad,13-10-2016,50.52,99.86,20.04,21.18,0.65,15.29,26.79,104,Moderate,48.55,108.27,9.94,15.37,0.43,19.26,27.61,106
Hyderabad,14-10-2016,44.48,94.36,21.83,31.36,0.62,22.54,33.44,97,Satisfactory,50.52,99.86,20.04,21.18,0.65,15.29,26.79,104
Hyderabad,15-10-2016,45.06,101,15.27,27.21,0.59,15.96,38.65,97,Satisfactory,44.48,94.36,21.83,31.36,0.62,22.54,33.44,97
Hyderabad,16-10-2016,56.83,104.28,23.92,31.41,0.79,21.55,33.68,108,Moderate,45.06,101,15.27,27.21,0.59,15.96,38.65,97
Hyderabad,17-10-2016,54.95,94.42,31.02,28.7,0.53,23.06,26.69,100,Satisfactory,56.83,104.28,23.92,31.41,0.79,21.55,33.68,108
Hyderabad,18-10-2016,60.17,94.51,29.15,26.25,0.59,27.92,25.99,97,Satisfactory,54.95,94.42,31.02,28.7,0.53,23.06,26.69,100
Hyderabad,19-10-2016,58.85,101.67,22.89,29.97,0.97,29.86,35.87,103,Moderate,60.17,94.51,29.15,26.25,0.59,27.92,25.99,97
Hyderabad,20-10-2016,61.53,106.2,23.4,29.1,0.81,34.73,35.26,104,Moderate,58.85,101.67,22.89,29.97,0.97,29.86,35.87,103
Hyderabad,21-10-2016,59.04,100.29,21.95,39.49,0.51,35.22,35.03,102,Moderate,61.53,106.2,23.4,29.1,0.81,34.73,35.26,104
Hyderabad,22-10-2016,54.48,108.28,24.12,53.38,0.39,29.12,34.31,104,Moderate,59.04,100.29,21.95,39.49,0.51,35.22,35.03,102
Hyderabad,23-10-2016,,106.91,25.14,54.55,0.55,37.97,40.26,111,Moderate,54.48,108.28,24.12,53.38,0.39,29.12,34.31,104
Hyderabad,24-10-2016,58.23,108.26,20.79,34.59,0.3,30.29,29.52,107,Moderate,,106.91,25.14,54.55,0.55,37.97,40.26,111
Hyderabad,25-10-2016,64.18,103.01,20.88,30.24,0.38,18.9,27.18,114,Moderate,58.23,108.26,20.79,34.59,0.3,30.29,29.52,107
Hyderabad,26-10-2016,61.11,105.64,19.19,47.92,0.33,32.05,38.81,107,Moderate,64.18,103.01,20.88,30.24,0.38,18.9,27.18,114
Hyderabad,27-10-2016,64.35,101.48,16.75,45.17,0.33,44.21,56.45,117,Moderate,61.11,105.64,19.19,47.92,0.33,32.05,38.81,107
Hyderabad,28-10-2016,62.16,99.01,13.55,39.85,0.38,47.38,70.1,116,Moderate,64.35,101.48,16.75,45.17,0.33,44.21,56.45,117
Hyderabad,29-10-2016,73.11,104.96,16.1,42.24,0.5,46.17,56.15,130,Moderate,62.16,99.01,13.55,39.85,0.38,47.38,70.1,116
Hyderabad,30-10-2016,63.6,97.16,9.13,27.36,0.33,19.58,55.87,129,Moderate,73.11,104.96,16.1,42.24,0.5,46.17,56.15,130
Hyderabad,31-10-2016,58.15,84.2,11.15,26.1,0.54,23.55,46.88,106,Moderate,63.6,97.16,9.13,27.36,0.33,19.58,55.87,129
Hyderabad,01-11-2016,73.45,106.62,17.47,24.59,0.57,47.02,58.59,118,Moderate,58.15,84.2,11.15,26.1,0.54,23.55,46.88,106
Hyderabad,02-11-2016,64.93,100.92,8.34,21.5,0.35,45.54,68.19,134,Moderate,73.45,106.62,17.47,24.59,0.57,47.02,58.59,118
Hyderabad,03-11-2016,61.75,97.54,9.26,20.77,0.35,35.06,58.34,104,Moderate,64.93,100.92,8.34,21.5,0.35,45.54,68.19,134
Hyderabad,04-11-2016,65.1,101.16,5.38,9.27,0.36,31.95,58.26,113,Moderate,61.75,97.54,9.26,20.77,0.35,35.06,58.34,104
Hyderabad,05-11-2016,67.23,100.75,11.5,12.51,0.26,31.89,66.88,151,Moderate,65.1,101.16,5.38,9.27,0.36,31.95,58.26,113
Hyderabad,06-11-2016,65.76,104.57,9.76,13.96,0.36,31.29,66.89,119,Moderate,67.23,100.75,11.5,12.51,0.26,31.89,66.88,151
Hyderabad,07-11-2016,66.65,112.8,7.51,22.83,0.35,40.78,72.73,124,Moderate,65.76,104.57,9.76,13.96,0.36,31.29,66.89,119
Hyderabad,08-11-2016,60.51,107.1,12.13,25.37,0.47,38.63,66.96,112,Moderate,66.65,112.8,7.51,22.83,0.35,40.78,72.73,124
Hyderabad,09-11-2016,65.33,103.8,13.74,24.24,0.45,35.56,74.13,147,Moderate,60.51,107.1,12.13,25.37,0.47,38.63,66.96,112
Hyderabad,10-11-2016,71.55,106.32,17.15,36.33,0.45,46.68,79.48,144,Moderate,65.33,103.8,13.74,24.24,0.45,35.56,74.13,147
Hyderabad,11-11-2016,62.24,97.74,25.65,33.77,0.92,46.54,79.89,129,Moderate,71.55,106.32,17.15,36.33,0.45,46.68,79.48,144
Hyderabad,12-11-2016,61.83,104.38,16.3,39.06,0.61,35.55,92.1,152,Moderate,62.24,97.74,25.65,33.77,0.92,46.54,79.89,129
Hyderabad,13-11-2016,60.96,98.46,14.97,30.06,0.64,28.22,91.75,163,Moderate,61.83,104.38,16.3,39.06,0.61,35.55,92.1,152
Hyderabad,14-11-2016,61.46,99.72,14.73,31.45,0.74,16.38,59.28,122,Moderate,60.96,98.46,14.97,30.06,0.64,28.22,91.75,163
Hyderabad,15-11-2016,67.56,102.5,12.11,27.89,0.54,25.31,55.35,125,Moderate,61.46,99.72,14.73,31.45,0.74,16.38,59.28,122
Hyderabad,16-11-2016,59.73,101.38,11.96,31.12,0.59,51.36,78.43,140,Moderate,67.56,102.5,12.11,27.89,0.54,25.31,55.35,125
Hyderabad,17-11-2016,63.35,103.32,12.26,33.57,0.49,42.96,75.33,104,Moderate,59.73,101.38,11.96,31.12,0.59,51.36,78.43,140
Hyderabad,18-11-2016,61.71,95.29,13.22,29.05,0.45,37.9,76.18,133,Moderate,63.35,103.32,12.26,33.57,0.49,42.96,75.33,104
Hyderabad,19-11-2016,61.8,98.96,18.26,36.62,0.52,44.93,67.7,141,Moderate,61.71,95.29,13.22,29.05,0.45,37.9,76.18,133
Hyderabad,20-11-2016,61,96.5,19.38,33.56,0.57,30.3,64.43,122,Moderate,61.8,98.96,18.26,36.62,0.52,44.93,67.7,141
Hyderabad,21-11-2016,55.76,85.33,18.69,38.92,0.51,36.43,53.54,105,Moderate,61,96.5,19.38,33.56,0.57,30.3,64.43,122
Hyderabad,22-11-2016,60.32,89.17,15.22,38.16,0.5,31.34,42.62,98,Satisfactory,55.76,85.33,18.69,38.92,0.51,36.43,53.54,105
Hyderabad,23-11-2016,62.65,91.64,14.74,37.16,0.52,34.96,63.49,124,Moderate,60.32,89.17,15.22,38.16,0.5,31.34,42.62,98
Hyderabad,24-11-2016,64.38,95.85,19.27,30.2,0.64,31.07,67.2,162,Moderate,62.65,91.64,14.74,37.16,0.52,34.96,63.49,124
Hyderabad,25-11-2016,63.41,102.09,13.16,23.54,0.59,41.97,50.88,136,Moderate,64.38,95.85,19.27,30.2,0.64,31.07,67.2,162
Hyderabad,26-11-2016,52.96,90.29,4.6,5.08,0.55,38.34,32.64,109,Moderate,63.41,102.09,13.16,23.54,0.59,41.97,50.88,136
Hyderabad,27-11-2016,59.95,98.75,4.13,3.64,0.5,48.96,51.89,106,Moderate,52.96,90.29,4.6,5.08,0.55,38.34,32.64,109
Hyderabad,28-11-2016,63.92,103.2,3.59,4.08,0.49,42.29,57.06,105,Moderate,59.95,98.75,4.13,3.64,0.5,48.96,51.89,106
Hyderabad,29-11-2016,55.4,95.5,6.7,16.48,0.3,41.03,49.06,113,Moderate,63.92,103.2,3.59,4.08,0.49,42.29,57.06,105
Hyderabad,30-11-2016,58.98,95.61,14.58,41.11,0.43,37.54,44.92,100,Satisfactory,55.4,95.5,6.7,16.48,0.3,41.03,49.06,113
Hyderabad,01-12-2016,58.86,97.97,10.45,31.73,0.38,23.1,49.67,103,Moderate,58.98,95.61,14.58,41.11,0.43,37.54,44.92,100
Hyderabad,02-12-2016,61.32,101.59,5.18,35.72,0.17,35.08,38.95,96,Satisfactory,58.86,97.97,10.45,31.73,0.38,23.1,49.67,103
Hyderabad,03-12-2016,57.06,89.69,9.69,23.13,0.28,8.7,33.69,112,Moderate,61.32,101.59,5.18,35.72,0.17,35.08,38.95,96
Hyderabad,04-12-2016,59.44,94.88,14.51,21.32,0.41,20.04,32.84,94,Satisfactory,57.06,89.69,9.69,23.13,0.28,8.7,33.69,112
Hyderabad,05-12-2016,66,104.04,15.87,28.38,0.49,38.17,39.49,112,Moderate,59.44,94.88,14.51,21.32,0.41,20.04,32.84,94
Hyderabad,06-12-2016,65.98,100.21,11.8,27.81,0.46,39.34,62.06,115,Moderate,66,104.04,15.87,28.38,0.49,38.17,39.49,112
Hyderabad,07-12-2016,58.07,91.26,9.62,28.78,0.32,44.6,47.96,109,Moderate,65.98,100.21,11.8,27.81,0.46,39.34,62.06,115
Hyderabad,08-12-2016,60.69,102.1,11.6,31.26,0.36,36.91,53.68,110,Moderate,58.07,91.26,9.62,28.78,0.32,44.6,47.96,109
Hyderabad,09-12-2016,63.73,106.83,12.1,17.46,0.29,30.48,62.7,126,Moderate,60.69,102.1,11.6,31.26,0.36,36.91,53.68,110
Hyderabad,10-12-2016,61.83,103.12,12.58,24.41,0.38,34.5,54.68,117,Moderate,63.73,106.83,12.1,17.46,0.29,30.48,62.7,126
Hyderabad,11-12-2016,61.79,97.38,13.47,34.77,0.37,45.32,50.84,104,Moderate,61.83,103.12,12.58,24.41,0.38,34.5,54.68,117
Hyderabad,12-12-2016,48.86,104.26,11.72,26.45,0.45,46.34,45.44,103,Moderate,61.79,97.38,13.47,34.77,0.37,45.32,50.84,104
Hyderabad,13-12-2016,60.56,103.88,8.25,30.9,0.26,41.86,37.38,105,Moderate,48.86,104.26,11.72,26.45,0.45,46.34,45.44,103
Hyderabad,14-12-2016,44.66,62.82,5.73,19.33,0.28,7.84,36.95,82,Satisfactory,60.56,103.88,8.25,30.9,0.26,41.86,37.38,105
Hyderabad,15-12-2016,57.33,93.83,7.32,26.91,0.25,13.93,27.81,96,Satisfactory,44.66,62.82,5.73,19.33,0.28,7.84,36.95,82
Hyderabad,16-12-2016,64.61,96.25,7.57,27.7,0.28,33.63,44.11,133,Moderate,57.33,93.83,7.32,26.91,0.25,13.93,27.81,96
Hyderabad,17-12-2016,56.65,95.79,14.28,31.24,0.47,34.23,40.88,117,Moderate,64.61,96.25,7.57,27.7,0.28,33.63,44.11,133
Hyderabad,18-12-2016,54.74,94.68,12.93,36.11,0.33,38.49,40.87,96,Satisfactory,56.65,95.79,14.28,31.24,0.47,34.23,40.88,117
Hyderabad,19-12-2016,61.36,96.74,13.12,31.03,0.32,43.85,46.78,102,Moderate,54.74,94.68,12.93,36.11,0.33,38.49,40.87,96
Hyderabad,20-12-2016,60.03,94.81,13.49,34.35,0.34,49.63,56.91,117,Moderate,61.36,96.74,13.12,31.03,0.32,43.85,46.78,102
Hyderabad,21-12-2016,54.24,95.55,14.68,29.32,0.42,45.43,49.4,106,Moderate,60.03,94.81,13.49,34.35,0.34,49.63,56.91,117
Hyderabad,22-12-2016,58.12,96.04,13.14,42.78,0.36,44.42,49.82,102,Moderate,54.24,95.55,14.68,29.32,0.42,45.43,49.4,106
Hyderabad,23-12-2016,60.2,95.54,13.76,26.75,0.33,37.44,42.22,101,Moderate,58.12,96.04,13.14,42.78,0.36,44.42,49.82,102
Hyderabad,24-12-2016,60.28,103.11,16.86,31.14,0.43,31.91,55.7,104,Moderate,60.2,95.54,13.76,26.75,0.33,37.44,42.22,101
Hyderabad,25-12-2016,61.28,103.5,17.39,19.36,0.51,11.31,63.02,106,Moderate,60.28,103.11,16.86,31.14,0.43,31.91,55.7,104
Hyderabad,26-12-2016,53.5,99.82,19.56,36.57,0.73,19.3,51.25,106,Moderate,61.28,103.5,17.39,19.36,0.51,11.31,63.02,106
Hyderabad,27-12-2016,54.32,92.67,25.52,34.58,0.74,42.58,49.14,95,Satisfactory,53.5,99.82,19.56,36.57,0.73,19.3,51.25,106
Hyderabad,28-12-2016,62.67,101.25,16.43,35.44,0.45,39.57,74.29,160,Moderate,54.32,92.67,25.52,34.58,0.74,42.58,49.14,95
Hyderabad,29-12-2016,60.05,98.82,14.69,24.76,0.48,10.11,57.89,124,Moderate,62.67,101.25,16.43,35.44,0.45,39.57,74.29,160
Hyderabad,30-12-2016,61.49,104.8,10.35,25.35,0.37,15.23,80.55,160,Moderate,60.05,98.82,14.69,24.76,0.48,10.11,57.89,124
Hyderabad,31-12-2016,61.98,110.38,8.45,18.5,0.28,6.27,83.19,173,Moderate,61.49,104.8,10.35,25.35,0.37,15.23,80.55,160
