City,Date,PM2.5,PM10,NOx,NH3,CO,SO2,O3,AQI,AQI_Bucket,PM2.5_lag1,PM10_lag1,NOx_lag1,NH3_lag1,CO_lag1,SO2_lag1,O3_lag1,AQI_lag1
Delhi,01-01-2015,313.22,607.98,110.59,33.85,15.2,9.25,41.68,472,Severe,313.22,607.98,110.59,33.85,15.2,9.25,41.68,472
Delhi,02-01-2015,186.18,269.55,88.14,31.83,9.54,6.65,29.97,454,Severe,313.22,607.98,110.59,33.85,15.2,9.25,41.68,472
Delhi,03-01-2015,87.18,131.9,47.95,69.55,10.61,2.65,19.71,143,Moderate,186.18,269.55,88.14,31.83,9.54,6.65,29.97,454
Delhi,04-01-2015,151.84,241.84,48.62,130.36,11.54,4.63,25.36,319,Very Poor,87.18,131.9,47.95,69.55,10.61,2.65,19.71,143
Delhi,05-01-2015,146.6,219.13,38.25,122.88,9.2,3.33,23.2,325,Very Poor,151.84,241.84,48.62,130.36,11.54,4.63,25.36,319
Delhi,06-01-2015,149.58,252.1,42.46,134.97,9.44,3.66,26.83,318,Very Poor,146.6,219.13,38.25,122.88,9.2,3.33,23.2,325
Delhi,07-01-2015,217.87,376.51,52.41,134.82,9.78,5.82,28.96,353,Very Poor,149.58,252.1,42.46,134.97,9.44,3.66,26.83,318
Delhi,08-01-2015,229.9,360.95,51.21,138.13,11.01,3.31,30.51,383,Very Poor,217.87,376.51,52.41,134.82,9.78,5.82,28.96,353
Delhi,09-01-2015,201.66,397.43,45.6,140.6,11.09,3.48,32.94,375,Very Poor,229.9,360.95,51.21,138.13,11.01,3.31,30.51,383
Delhi,10-01-2015,221.02,361.74,55.19,134.06,9.7,5.91,34.12,376,Very Poor,201.66,397.43,45.6,140.6,11.09,3.48,32.94,375
Delhi,11-01-2015,205.41,393.2,57.88,131.1,10.98,5.54,50.37,379,Very Poor,221.02,361.74,55.19,134.06,9.7,5.91,34.12,376
Delhi,12-01-2015,212.41,345.63,54.66,148.51,9.3,5.17,40.08,375,Very Poor,205.41,393.2,57.88,131.1,10.98,5.54,50.37,379
Delhi,13-01-2015,197.61,301.04,62.95,145.48,11.52,5.95,39.54,366,Very Poor,212.41,345.63,54.66,148.51,9.3,5.17,40.08,375
Delhi,14-01-2015,164.39,227.38,48.09,166.7,10.32,4.85,42.05,353,Very Poor,197.61,301.04,62.95,145.48,11.52,5.95,39.54,366
Delhi,15-01-2015,166.19,283.93,79.73,124.64,10.81,6.94,43.25,340,Very Poor,164.39,227.38,48.09,166.7,10.32,4.85,42.05,353
Delhi,16-01-2015,174.98,309.99,70.6,136.4,11.46,4.69,34.7,356,Very Poor,166.19,283.93,79.73,124.64,10.81,6.94,43.25,340
Delhi,17-01-2015,196.46,356.2,80.18,125.49,8.87,5.13,25.77,360,Very Poor,174.98,309.99,70.6,136.4,11.46,4.69,34.7,356
Delhi,18-01-2015,201.51,359.75,75.83,120.45,8.99,5.43,23.22,370,Very Poor,196.46,356.2,80.18,125.49,8.87,5.13,25.77,360
Delhi,19-01-2015,183.35,305.13,55.67,148.49,9.02,4.21,25.34,362,Very Poor,201.51,359.75,75.83,120.45,8.99,5.43,23.22,370
Delhi,20-01-2015,165.63,257.04,37.68,146.31,8.03,4.11,22.69,340,Very Poor,183.35,305.13,55.67,148.49,9.02,4.21,25.34,362
Delhi,21-01-2015,159.54,235.27,33.02,63.23,9.01,7.05,18.56,338,Very Poor,165.63,257.04,37.68,146.31,8.03,4.11,22.69,340
Delhi,22-01-2015,143.68,183.89,34.88,39.65,10.58,8.64,6.94,332,Very Poor,159.54,235.27,33.02,63.23,9.01,7.05,18.56,338
Delhi,23-01-2015,128.73,136.07,29.46,39.98,8.74,6.77,10.91,254,Poor,143.68,183.89,34.88,39.65,10.58,8.64,6.94,332
Delhi,24-01-2015,164.98,200.02,25.49,38.77,9.39,8.89,9.35,324,Very Poor,128.73,136.07,29.46,39.98,8.74,6.77,10.91,254
Delhi,25-01-2015,148.59,203.81,28.29,45.62,11.44,5.96,16.65,333,Very Poor,164.98,200.02,25.49,38.77,9.39,8.89,9.35,324
Delhi,26-01-2015,129.34,137.86,29.48,60.96,10.19,6.78,18.18,292,Poor,148.59,203.81,28.29,45.62,11.44,5.96,16.65,333
Delhi,27-01-2015,154.2,217.2,34.63,40.96,10.36,6.42,17.11,318,Very Poor,129.34,137.86,29.48,60.96,10.19,6.78,18.18,292
Delhi,28-01-2015,134.6,156.9,35.57,49.71,10.21,5.21,15.23,295,Poor,154.2,217.2,34.63,40.96,10.36,6.42,17.11,318
Delhi,29-01-2015,173.13,277,48.89,62.03,11.74,5.53,16.29,327,Very Poor,134.6,156.9,35.57,49.71,10.21,5.21,15.23,295
Delhi,30-01-2015,178.04,272.61,44.45,69.78,11.58,6.43,14.91,345,Very Poor,173.13,277,48.89,62.03,11.74,5.53,16.29,327
Delhi,31-01-2015,158.59,207.06,57.77,67.66,8.7,5.03,17.51,334,Very Poor,178.04,272.61,44.45,69.78,11.58,6.43,14.91,345
Delhi,01-02-2015,211.59,371.05,93.17,96.69,13.08,9.9,23.28,358,Very Poor,158.59,207.06,57.77,67.66,8.7,5.03,17.51,334
Delhi,02-02-2015,163.64,219.84,39.34,84.49,10.59,5.31,28.38,349,Very Poor,211.59,371.05,93.17,96.69,13.08,9.9,23.28,358
Delhi,03-02-2015,157.71,194.09,34.1,66.38,8.21,5.64,28.56,334,Very Poor,163.64,219.84,39.34,84.49,10.59,5.31,28.38,349
Delhi,04-02-2015,137.26,147.08,36.06,53.28,9.11,5.06,15.07,313,Very Poor,157.71,194.09,34.1,66.38,8.21,5.64,28.56,334
Delhi,05-02-2015,131.76,127.42,47.4,51.24,8.18,4.85,21.7,262,Poor,137.26,147.08,36.06,53.28,9.11,5.06,15.07,313
Delhi,06-02-2015,151.6,330.99,84.76,63.45,5.51,9.13,33.92,303,Very Poor,131.76,127.42,47.4,51.24,8.18,4.85,21.7,262
Delhi,07-02-2015,160.75,210.52,71.68,58.15,10.28,6.91,43.44,329,Very Poor,151.6,330.99,84.76,63.45,5.51,9.13,33.92,303
Delhi,08-02-2015,145.34,215.69,61.78,66.72,5.39,8.66,30.43,323,Very Poor,160.75,210.52,71.68,58.15,10.28,6.91,43.44,329
Delhi,09-02-2015,134.67,109.86,44.48,74.29,5.11,9.7,20.62,266,Poor,145.34,215.69,61.78,66.72,5.39,8.66,30.43,323
Delhi,10-02-2015,153.07,218.23,48.01,79.54,10.88,5.81,19.02,319,Very Poor,134.67,109.86,44.48,74.29,5.11,9.7,20.62,266
Delhi,11-02-2015,116.91,316.14,64.04,95.13,12.64,7.54,27.17,334,Very Poor,153.07,218.23,48.01,79.54,10.88,5.81,19.02,319
Delhi,12-02-2015,177.98,394.97,58.19,69.47,13.75,9.2,25.58,342,Very Poor,116.91,316.14,64.04,95.13,12.64,7.54,27.17,334
Delhi,13-02-2015,167.01,328.43,55.13,83.96,11.26,7.77,27.62,341,Very Poor,177.98,394.97,58.19,69.47,13.75,9.2,25.58,342
Delhi,14-02-2015,193.96,412.46,107.76,137.27,11.73,9.36,34.22,377,Very Poor,167.01,328.43,55.13,83.96,11.26,7.77,27.62,341
Delhi,15-02-2015,184.06,497.37,75.98,61.89,13.78,9.13,40.91,391,Very Poor,193.96,412.46,107.76,137.27,11.73,9.36,34.22,377
Delhi,16-02-2015,152.62,310.74,49.67,74.74,11.55,6.79,34.36,358,Very Poor,184.06,497.37,75.98,61.89,13.78,9.13,40.91,391
Delhi,17-02-2015,161.27,195.78,42.76,75.66,10.3,5.6,41.62,327,Very Poor,152.62,310.74,49.67,74.74,11.55,6.79,34.36,358
Delhi,18-02-2015,188.2,253.53,104.31,79.83,16.23,8.65,36.54,365,Very Poor,161.27,195.78,42.76,75.66,10.3,5.6,41.62,327
Delhi,19-02-2015,159.97,193.78,47.8,81.44,13.11,5.08,31.88,352,Very Poor,188.2,253.53,104.31,79.83,16.23,8.65,36.54,365
Delhi,20-02-2015,144.12,162.2,40.32,81.04,11.45,5.93,31.61,317,Very Poor,159.97,193.78,47.8,81.44,13.11,5.08,31.88,352
Delhi,21-02-2015,155.38,191.03,57.91,69.59,14.21,12.24,30.11,320,Very Poor,144.12,162.2,40.32,81.04,11.45,5.93,31.61,317
Delhi,22-02-2015,124.1,107.61,32.15,70.25,9.73,5.68,27.19,279,Poor,155.38,191.03,57.91,69.59,14.21,12.24,30.11,320
Delhi,23-02-2015,141.39,157.01,42.71,36.38,9.29,9.43,36.86,281,Poor,124.1,107.61,32.15,70.25,9.73,5.68,27.19,279
Delhi,24-02-2015,170.16,238.33,60.78,34.14,14.17,9.28,37.39,354,Very Poor,141.39,157.01,42.71,36.38,9.29,9.43,36.86,281
Delhi,25-02-2015,148.19,169.57,34.14,34.91,14.13,5.94,31.57,340,Very Poor,170.16,238.33,60.78,34.14,14.17,9.28,37.39,354
Delhi,26-02-2015,140.78,171.64,26.65,23.22,13.61,6.98,28.72,323,Very Poor,148.19,169.57,34.14,34.91,14.13,5.94,31.57,340
Delhi,27-02-2015,130.42,163.67,31.46,22.36,12.78,12.12,34.08,315,Very Poor,140.78,171.64,26.65,23.22,13.61,6.98,28.72,323
Delhi,28-02-2015,105.86,169.28,25.3,16.49,11.8,12.48,41.38,310,Very Poor,130.42,163.67,31.46,22.36,12.78,12.12,34.08,315
Delhi,01-03-2015,71.83,98.89,19.55,12.44,11.62,10.99,22.51,324,Very Poor,105.86,169.28,25.3,16.49,11.8,12.48,41.38,310
Delhi,02-03-2015,53.71,60.15,20.48,19.11,10.19,3.21,22.08,226,Poor,71.83,98.89,19.55,12.44,11.62,10.99,22.51,324
Delhi,03-03-2015,83.49,112.1,30.88,16.04,11.72,5.07,20.83,266,Poor,53.71,60.15,20.48,19.11,10.19,3.21,22.08,226
Delhi,04-03-2015,91.07,139.15,28.73,17.44,10.64,4.68,25.83,200,Moderate,83.49,112.1,30.88,16.04,11.72,5.07,20.83,266
Delhi,05-03-2015,106.57,196.19,45.48,28.86,9.36,5.97,32.88,275,Poor,91.07,139.15,28.73,17.44,10.64,4.68,25.83,200
Delhi,06-03-2015,101.75,163.14,34.17,32.04,10.55,5.96,33.67,322,Very Poor,106.57,196.19,45.48,28.86,9.36,5.97,32.88,275
Delhi,07-03-2015,77.57,90.54,24.66,16.83,9.48,5.18,23.09,216,Poor,101.75,163.14,34.17,32.04,10.55,5.96,33.67,322
Delhi,08-03-2015,63.24,80.2,27.44,16.12,8.19,3.98,20.71,108,Moderate,77.57,90.54,24.66,16.83,9.48,5.18,23.09,216
Delhi,09-03-2015,76.62,117.38,22.84,15.2,9.02,4.2,22.85,197,Moderate,63.24,80.2,27.44,16.12,8.19,3.98,20.71,108
Delhi,10-03-2015,86.7,150.92,25.78,18.88,7.98,3.84,25.87,238,Poor,76.62,117.38,22.84,15.2,9.02,4.2,22.85,197
Delhi,11-03-2015,104.29,176.2,32.66,29.48,10.76,6.3,29.62,274,Poor,86.7,150.92,25.78,18.88,7.98,3.84,25.87,238
Delhi,12-03-2015,115.93,203.75,37.84,30.72,11.3,7.03,35.05,315,Very Poor,104.29,176.2,32.66,29.48,10.76,6.3,29.62,274
Delhi,13-03-2015,108.66,173.89,37.02,23.31,10.23,10.65,34.05,307,Very Poor,115.93,203.75,37.84,30.72,11.3,7.03,35.05,315
Delhi,14-03-2015,67.94,105.29,32.1,29.21,9.18,10.14,23.39,208,Poor,108.66,173.89,37.02,23.31,10.23,10.65,34.05,307
Delhi,15-03-2015,38.89,46.68,21.45,30.59,8.23,4.25,22,165,Moderate,67.94,105.29,32.1,29.21,9.18,10.14,23.39,208
Delhi,16-03-2015,45.39,74.14,22.27,33.16,7.87,8.8,25.55,188,Moderate,38.89,46.68,21.45,30.59,8.23,4.25,22,165
Delhi,17-03-2015,55.55,104.33,25.28,39.8,10.45,7.19,23.11,217,Poor,45.39,74.14,22.27,33.16,7.87,8.8,25.55,188
Delhi,18-03-2015,50.59,95.56,21.74,39.16,7.83,3.6,27.5,191,Moderate,55.55,104.33,25.28,39.8,10.45,7.19,23.11,217
Delhi,19-03-2015,69.51,136.67,30.29,36.77,7.89,4.97,27.07,240,Poor,50.59,95.56,21.74,39.16,7.83,3.6,27.5,191
Delhi,20-03-2015,96.62,168,37.12,35.07,9.59,6.66,29.01,229,Poor,69.51,136.67,30.29,36.77,7.89,4.97,27.07,240
Delhi,21-03-2015,96.28,172.91,37.78,32.01,8.82,7.31,25.97,248,Poor,96.62,168,37.12,35.07,9.59,6.66,29.01,229
Delhi,22-03-2015,72.2,122.12,23.15,32.52,8.5,4.4,25.48,204,Poor,96.28,172.91,37.78,32.01,8.82,7.31,25.97,248
Delhi,23-03-2015,78.47,131.42,28.5,32.13,8.6,4.07,27.1,271,Poor,72.2,122.12,23.15,32.52,8.5,4.4,25.48,204
Delhi,24-03-2015,91.87,179.36,40.31,31.79,10.1,7.35,34.78,290,Poor,78.47,131.42,28.5,32.13,8.6,4.07,27.1,271
Delhi,25-03-2015,107.26,201.08,42.98,27.92,11.69,11.82,45.78,340,Very Poor,91.87,179.36,40.31,31.79,10.1,7.35,34.78,290
Delhi,26-03-2015,109.78,217.9,44.26,28,12.67,9.3,40,358,Very Poor,107.26,201.08,42.98,27.92,11.69,11.82,45.78,340
Delhi,27-03-2015,62.27,117.81,27.71,27.34,9.29,10.91,31.08,287,Poor,109.78,217.9,44.26,28,12.67,9.3,40,358
Delhi,28-03-2015,102.22,212.96,40.44,32.82,10.47,17.16,40.23,323,Very Poor,62.27,117.81,27.71,27.34,9.29,10.91,31.08,287
Delhi,29-03-2015,104.36,202.01,43.2,37.35,14.42,16.92,32.84,360,Very Poor,102.22,212.96,40.44,32.82,10.47,17.16,40.23,323
Delhi,30-03-2015,44.19,57,19.91,28.77,9.58,7.75,26.81,268,Poor,104.36,202.01,43.2,37.35,14.42,16.92,32.84,360
Delhi,31-03-2015,55.66,78.64,26.74,30.62,9.56,9.34,34.15,283,Poor,44.19,57,19.91,28.77,9.58,7.75,26.81,268
Delhi,01-04-2015,112.86,167.6,45.12,36.05,10.15,19.48,38.45,309,Very Poor,55.66,78.64,26.74,30.62,9.56,9.34,34.15,283
Delhi,02-04-2015,78.51,112.78,27.51,31.04,6.72,14.37,35.54,249,Poor,112.86,167.6,45.12,36.05,10.15,19.48,38.45,309
Delhi,03-04-2015,66.52,76.05,27.79,35.48,8.24,10.62,24.85,245,Poor,78.51,112.78,27.51,31.04,6.72,14.37,35.54,249
Delhi,04-04-2015,62.56,86.11,30.36,28.46,5.52,12.94,27.98,229,Poor,66.52,76.05,27.79,35.48,8.24,10.62,24.85,245
Delhi,05-04-2015,78.61,145.1,39.45,32.3,7.97,16.72,40.79,234,Poor,62.56,86.11,30.36,28.46,5.52,12.94,27.98,229
Delhi,06-04-2015,119.7,195.47,59.96,44.66,11.01,16.63,30.32,343,Very Poor,78.61,145.1,39.45,32.3,7.97,16.72,40.79,234
Delhi,07-04-2015,66.09,95.81,30.04,29.78,7.29,8.34,43.23,262,Poor,119.7,195.47,59.96,44.66,11.01,16.63,30.32,343
Delhi,08-04-2015,95.34,120.2,37.7,24.84,9.28,17.99,61.68,308,Very Poor,66.09,95.81,30.04,29.78,7.29,8.34,43.23,262
Delhi,09-04-2015,63.57,148.17,41.13,30.04,6.57,10.48,35.18,293,Poor,95.34,120.2,37.7,24.84,9.28,17.99,61.68,308
Delhi,10-04-2015,96.56,203.67,62.06,30.32,4.63,15.8,59.88,290,Poor,63.57,148.17,41.13,30.04,6.57,10.48,35.18,293
Delhi,11-04-2015,131.39,234.65,72.68,34.01,5.84,21.5,73.72,375,Very Poor,96.56,203.67,62.06,30.32,4.63,15.8,59.88,290
Delhi,12-04-2015,75.35,91.73,40.75,28.79,7.73,13.08,49.21,293,Poor,131.39,234.65,72.68,34.01,5.84,21.5,73.72,375
Delhi,13-04-2015,86.49,116.62,56.07,38.86,3.67,14.99,62.52,247,Poor,75.35,91.73,40.75,28.79,7.73,13.08,49.21,293
Delhi,14-04-2015,77.07,132.68,50.06,36.68,6.85,14.04,55.44,232,Poor,86.49,116.62,56.07,38.86,3.67,14.99,62.52,247
Delhi,15-04-2015,98.79,161.43,45.1,34.8,11.65,13.75,31.14,316,Very Poor,77.07,132.68,50.06,36.68,6.85,14.04,55.44,232
Delhi,16-04-2015,81.81,164.56,58.92,37.84,5.94,21.44,59.29,295,Poor,98.79,161.43,45.1,34.8,11.65,13.75,31.14,316
Delhi,17-04-2015,65.78,180.67,55.98,30.04,7.38,14.34,54.47,246,Poor,81.81,164.56,58.92,37.84,5.94,21.44,59.29,295
Delhi,18-04-2015,119.82,268.65,66.92,28.99,8.21,17.21,65.72,378,Very Poor,65.78,180.67,55.98,30.04,7.38,14.34,54.47,246
Delhi,19-04-2015,125.53,308.82,87.58,34.39,8.84,18.02,65.08,406,Severe,119.82,268.65,66.92,28.99,8.21,17.21,65.72,378
Delhi,20-04-2015,121.51,336.63,68.41,33.63,6.75,20.98,87.04,392,Very Poor,125.53,308.82,87.58,34.39,8.84,18.02,65.08,406
Delhi,21-04-2015,114.5,327.81,63.45,30.3,6.84,19.38,74.49,391,Very Poor,121.51,336.63,68.41,33.63,6.75,20.98,87.04,392
Delhi,22-04-2015,101.83,279.41,72.67,24.36,7.36,19.29,69.41,368,Very Poor,114.5,327.81,63.45,30.3,6.84,19.38,74.49,391
Delhi,23-04-2015,118.57,273.68,96.19,29.32,6.58,21.81,76.14,365,Very Poor,101.83,279.41,72.67,24.36,7.36,19.29,69.41,368
Delhi,24-04-2015,143.22,313.53,108.55,36.5,6.42,26.89,89.42,383,Very Poor,118.57,273.68,96.19,29.32,6.58,21.81,76.14,365
Delhi,25-04-2015,106.76,318.88,71.34,37,6.75,17.56,93.54,367,Very Poor,143.22,313.53,108.55,36.5,6.42,26.89,89.42,383
Delhi,26-04-2015,65.36,160.3,38.68,32.83,8.44,12.67,77.43,334,Very Poor,106.76,318.88,71.34,37,6.75,17.56,93.54,367
Delhi,27-04-2015,67.08,174.5,44.09,32.27,4.76,11.92,70.74,258,Poor,65.36,160.3,38.68,32.83,8.44,12.67,77.43,334
Delhi,28-04-2015,81.37,141.25,43.91,29.46,4.67,13.97,70.42,234,Poor,67.08,174.5,44.09,32.27,4.76,11.92,70.74,258
Delhi,29-04-2015,63.76,131.56,51.34,29.93,7.16,13.98,61.86,257,Poor,81.37,141.25,43.91,29.46,4.67,13.97,70.42,234
Delhi,30-04-2015,60.56,171.42,48.72,29.08,7.33,12.85,60.18,259,Poor,63.76,131.56,51.34,29.93,7.16,13.98,61.86,257
Delhi,01-05-2015,76.1,192.81,52.01,26.55,7.63,13.1,53.16,279,Poor,60.56,171.42,48.72,29.08,7.33,12.85,60.18,259
Delhi,02-05-2015,72.66,206.1,76.22,26.99,9.46,16.16,43.06,312,Very Poor,76.1,192.81,52.01,26.55,7.63,13.1,53.16,279
Delhi,03-05-2015,121.94,334.02,100.84,35.46,11.95,19.43,41.71,372,Very Poor,72.66,206.1,76.22,26.99,9.46,16.16,43.06,312
Delhi,04-05-2015,108.98,326.71,112.64,31.33,8.08,17.53,37.7,387,Very Poor,121.94,334.02,100.84,35.46,11.95,19.43,41.71,372
Delhi,05-05-2015,145.99,366.85,150.76,35.82,6.65,26,50.27,408,Severe,108.98,326.71,112.64,31.33,8.08,17.53,37.7,387
Delhi,06-05-2015,171.33,346.98,122.67,39.27,7.1,25.26,92.66,398,Very Poor,145.99,366.85,150.76,35.82,6.65,26,50.27,408
Delhi,07-05-2015,117.76,343.12,73.07,35.52,9.64,24.63,75.6,403,Severe,171.33,346.98,122.67,39.27,7.1,25.26,92.66,398
Delhi,08-05-2015,90.66,305.38,73.9,30.52,6.65,20.79,74.84,361,Very Poor,117.76,343.12,73.07,35.52,9.64,24.63,75.6,403
Delhi,09-05-2015,106.4,285.38,96.25,34.25,9.35,18.15,76.38,378,Very Poor,90.66,305.38,73.9,30.52,6.65,20.79,74.84,361
Delhi,10-05-2015,101.21,283.47,65.08,31.32,10.6,16.92,67.97,381,Very Poor,106.4,285.38,96.25,34.25,9.35,18.15,76.38,378
Delhi,11-05-2015,97.57,336.82,48.43,36.11,8.79,15.11,87.93,388,Very Poor,101.21,283.47,65.08,31.32,10.6,16.92,67.97,381
Delhi,12-05-2015,96.34,293.26,48.09,52.21,6.27,10.84,83.43,346,Very Poor,97.57,336.82,48.43,36.11,8.79,15.11,87.93,388
Delhi,13-05-2015,83.42,174.52,45.79,56.95,8.14,9.08,55.62,328,Very Poor,96.34,293.26,48.09,52.21,6.27,10.84,83.43,346
Delhi,14-05-2015,78.06,196.08,53.26,47.74,7.24,10.42,57.1,291,Poor,83.42,174.52,45.79,56.95,8.14,9.08,55.62,328
Delhi,15-05-2015,97.87,240.34,81.14,44.08,10.81,15.02,77.87,396,Very Poor,78.06,196.08,53.26,47.74,7.24,10.42,57.1,291
Delhi,16-05-2015,77.52,186.28,91.36,41.94,6.17,15.03,73.24,297,Poor,97.87,240.34,81.14,44.08,10.81,15.02,77.87,396
Delhi,17-05-2015,97.16,188.39,65.15,43.23,8.4,20.15,70.29,345,Very Poor,77.52,186.28,91.36,41.94,6.17,15.03,73.24,297
Delhi,18-05-2015,66.85,172.35,55.88,40.95,7.46,15.04,79.02,296,Poor,97.16,188.39,65.15,43.23,8.4,20.15,70.29,345
Delhi,19-05-2015,89.85,240.31,70.51,40.32,8.04,14.58,79.55,319,Very Poor,66.85,172.35,55.88,40.95,7.46,15.04,79.02,296
Delhi,20-05-2015,67.41,176.25,60.6,42.24,6.11,20.3,57.17,282,Poor,89.85,240.31,70.51,40.32,8.04,14.58,79.55,319
Delhi,21-05-2015,75.54,335.13,63.55,56.95,8.25,14.85,42.61,352,Very Poor,67.41,176.25,60.6,42.24,6.11,20.3,57.17,282
Delhi,22-05-2015,67.91,235.99,77.1,45.91,8.32,14.77,64.34,338,Very Poor,75.54,335.13,63.55,56.95,8.25,14.85,42.61,352
Delhi,23-05-2015,69.02,313.73,75.32,36.5,7.06,10.73,66.63,321,Very Poor,67.91,235.99,77.1,45.91,8.32,14.77,64.34,338
Delhi,24-05-2015,79.1,251.52,69.04,37.22,8.56,18.96,60.08,295,Poor,69.02,313.73,75.32,36.5,7.06,10.73,66.63,321
Delhi,25-05-2015,117.27,340.66,102.66,40.26,7.66,11.78,95.72,344,Very Poor,79.1,251.52,69.04,37.22,8.56,18.96,60.08,295
Delhi,26-05-2015,96.09,311.08,70.51,33.51,5.25,9.9,79.4,337,Very Poor,117.27,340.66,102.66,40.26,7.66,11.78,95.72,344
Delhi,27-05-2015,84.71,231.35,91.54,29.05,8.54,17.48,80.71,355,Very Poor,96.09,311.08,70.51,33.51,5.25,9.9,79.4,337
Delhi,28-05-2015,182.76,436.17,100.54,35.74,6.89,14.33,83.33,371,Very Poor,84.71,231.35,91.54,29.05,8.54,17.48,80.71,355
Delhi,29-05-2015,106.61,275.6,87.55,41.74,8.48,12.9,76.1,414,Severe,182.76,436.17,100.54,35.74,6.89,14.33,83.33,371
Delhi,30-05-2015,92.68,239.12,103.71,40.66,7.59,17.68,69.95,366,Very Poor,106.61,275.6,87.55,41.74,8.48,12.9,76.1,414
Delhi,31-05-2015,73.62,236.8,52.3,36.27,7.12,13.08,87.47,346,Very Poor,92.68,239.12,103.71,40.66,7.59,17.68,69.95,366
Delhi,01-06-2015,49.42,175.39,61.72,35.12,5.03,9.96,72.89,289,Poor,73.62,236.8,52.3,36.27,7.12,13.08,87.47,346
Delhi,02-06-2015,52.51,117.86,68.84,46.09,6.67,6.73,56.2,297,Poor,49.42,175.39,61.72,35.12,5.03,9.96,72.89,289
Delhi,03-06-2015,65.28,137.7,91.72,54.47,4.98,6.31,41.92,268,Poor,52.51,117.86,68.84,46.09,6.67,6.73,56.2,297
Delhi,04-06-2015,85.45,170.55,71.04,57.58,3.83,5.53,63,259,Poor,65.28,137.7,91.72,54.47,4.98,6.31,41.92,268
Delhi,05-06-2015,83.02,241.67,52.93,75,11.36,4.12,52.03,327,Very Poor,85.45,170.55,71.04,57.58,3.83,5.53,63,259
Delhi,06-06-2015,44.54,119.29,46.37,71.88,11.94,7.37,37.09,384,Very Poor,83.02,241.67,52.93,75,11.36,4.12,52.03,327
Delhi,07-06-2015,85.03,186.2,91.29,46.57,3.51,9.53,88.63,299,Poor,44.54,119.29,46.37,71.88,11.94,7.37,37.09,384
Delhi,08-06-2015,137.7,269.3,109.95,50.63,1.56,10.44,86.2,282,Poor,85.03,186.2,91.29,46.57,3.51,9.53,88.63,299
Delhi,09-06-2015,136.05,393.7,83.43,46.56,1.38,8.84,58,442,Severe,137.7,269.3,109.95,50.63,1.56,10.44,86.2,282
Delhi,10-06-2015,63.77,166.31,34.21,43.33,2.58,5.91,56.84,309,Very Poor,136.05,393.7,83.43,46.56,1.38,8.84,58,442
Delhi,11-06-2015,115.57,259.73,26.63,35.31,1.24,6.02,138.5,270,Poor,63.77,166.31,34.21,43.33,2.58,5.91,56.84,309
Delhi,12-06-2015,83.29,180.06,37.13,40.11,1.19,5.52,68.6,239,Poor,115.57,259.73,26.63,35.31,1.24,6.02,138.5,270
Delhi,13-06-2015,73.7,158.24,64.56,41.36,1.36,5.34,53.02,214,Poor,83.29,180.06,37.13,40.11,1.19,5.52,68.6,239
Delhi,14-06-2015,74.56,121.44,71.74,56.02,1.35,5.33,60.88,166,Moderate,73.7,158.24,64.56,41.36,1.36,5.34,53.02,214
Delhi,15-06-2015,106.11,206.42,73.34,60.68,1.62,6.3,86.86,234,Poor,74.56,121.44,71.74,56.02,1.35,5.33,60.88,166
Delhi,16-06-2015,132.21,282.05,109.14,59.1,1.73,6.16,82.42,331,Very Poor,106.11,206.42,73.34,60.68,1.62,6.3,86.86,234
Delhi,17-06-2015,123.56,271.79,82.45,55.88,1.57,6.95,74.01,327,Very Poor,132.21,282.05,109.14,59.1,1.73,6.16,82.42,331
Delhi,18-06-2015,132.21,268.84,108.25,59.55,1.82,9.31,87.24,313,Very Poor,123.56,271.79,82.45,55.88,1.57,6.95,74.01,327
Delhi,19-06-2015,110.65,216.46,61.04,55.65,1.38,7.8,76.58,284,Poor,132.21,268.84,108.25,59.55,1.82,9.31,87.24,313
Delhi,20-06-2015,80.31,160.22,45.57,48.06,1.29,10.22,69.37,239,Poor,110.65,216.46,61.04,55.65,1.38,7.8,76.58,284
Delhi,21-06-2015,59.73,82.7,40.03,66.21,1.59,6.11,52.78,149,Moderate,80.31,160.22,45.57,48.06,1.29,10.22,69.37,239
Delhi,22-06-2015,85.4,139.2,56.1,50.28,1.34,6.18,59.49,172,Moderate,59.73,82.7,40.03,66.21,1.59,6.11,52.78,149
Delhi,23-06-2015,101.99,152.18,67.45,51.94,1.41,7.9,77.04,226,Poor,85.4,139.2,56.1,50.28,1.34,6.18,59.49,172
Delhi,24-06-2015,126.07,214.45,86.44,62.47,1.37,8.09,83.13,261,Poor,101.99,152.18,67.45,51.94,1.41,7.9,77.04,226
Delhi,25-06-2015,37.59,62.38,104.26,50.86,1.25,7.67,46.7,188,Moderate,126.07,214.45,86.44,62.47,1.37,8.09,83.13,261
Delhi,26-06-2015,76,182.48,101.06,45.56,1.04,6.84,60.99,192,Moderate,37.59,62.38,104.26,50.86,1.25,7.67,46.7,188
Delhi,27-06-2015,69.46,195.2,69.98,42.36,1.01,7.28,53.19,207,Poor,76,182.48,101.06,45.56,1.04,6.84,60.99,192
Delhi,28-06-2015,79.84,214.78,92.99,41.99,1.13,7.53,58.34,219,Poor,69.46,195.2,69.98,42.36,1.01,7.28,53.19,207
Delhi,29-06-2015,48.5,96.78,81.25,43.97,1.07,7.74,52.21,193,Moderate,79.84,214.78,92.99,41.99,1.13,7.53,58.34,219
