City,Date,PM2.5,PM10,NOx,NH3,CO,SO2,O3,AQI,AQI_Bucket,PM2.5_lag1,PM10_lag1,NOx_lag1,NH3_lag1,CO_lag1,SO2_lag1,O3_lag1,AQI_lag1
Guwahati,12-01-2020,148.21,225.76,160.98,18.04,1.68,13.2,18.03,335,Very Poor,165.55,242.79,133.26,19.26,1.87,12.96,18.02,331
Guwahati,13-01-2020,152.57,240.56,141.54,16.55,1.68,13.1,18.18,321,Very Poor,148.21,225.76,160.98,18.04,1.68,13.2,18.03,335
Guwahati,14-01-2020,186.62,270.35,146.7,17.74,1.84,13.22,18.17,326,Very Poor,152.57,240.56,141.54,16.55,1.68,13.1,18.18,321
Guwahati,15-01-2020,378.08,489.02,166.98,24.31,3.75,13.41,18.45,462,Severe,186.62,270.35,146.7,17.74,1.84,13.22,18.17,326
Guwahati,16-01-2020,169.6,237.56,125.47,27.33,2.16,13.43,18.12,402,Severe,378.08,489.02,166.98,24.31,3.75,13.41,18.45,462
Guwahati,17-01-2020,124.99,202.88,133.46,21.27,1.39,13.75,18.2,311,Very Poor,169.6,237.56,125.47,27.33,2.16,13.43,18.12,402
Guwahati,18-01-2020,149.32,240.6,146.33,20.37,1.52,14.18,19.69,309,Very Poor,124.99,202.88,133.46,21.27,1.39,13.75,18.2,311
Guwahati,19-01-2020,123.96,196.86,137.58,22.25,1.42,13.82,18.24,325,Very Poor,149.32,240.6,146.33,20.37,1.52,14.18,19.69,309
Guwahati,20-01-2020,79.32,120.4,20.04,17.68,0.6,12.49,20.98,211,Poor,123.96,196.86,137.58,22.25,1.42,13.82,18.24,325
Guwahati,21-01-2020,120.64,183.95,39.05,16.06,0.9,12.62,21.13,192,Moderate,79.32,120.4,20.04,17.68,0.6,12.49,20.98,211
Guwahati,22-01-2020,138.17,218.79,104.28,17.02,1.41,13.37,20.42,314,Very Poor,120.64,183.95,39.05,16.06,0.9,12.62,21.13,192
Guwahati,23-01-2020,129.67,204.78,97.97,16.87,1.29,13.03,18.18,307,Very Poor,138.17,218.79,104.28,17.02,1.41,13.37,20.42,314
Guwahati,24-01-2020,176.98,260.58,97.57,16.17,1.74,13.88,19,318,Very Poor,129.67,204.78,97.97,16.87,1.29,13.03,18.18,307
Guwahati,25-01-2020,178.56,286.81,132.46,15.74,1.87,13.22,17.92,363,Very Poor,176.98,260.58,97.57,16.17,1.74,13.88,19,318
Guwahati,26-01-2020,157.34,241.87,114.13,16.12,1.71,13.16,18.13,332,Very Poor,178.56,286.81,132.46,15.74,1.87,13.22,17.92,363
Guwahati,27-01-2020,151.56,242.58,148.03,16.7,1.62,13.84,20.67,327,Very Poor,157.34,241.87,114.13,16.12,1.71,13.16,18.13,332
Guwahati,28-01-2020,,317.84,151.75,18.21,1.94,13.7,18.14,264,Poor,151.56,242.58,148.03,16.7,1.62,13.84,20.67,327
Guwahati,29-01-2020,192.26,334.8,155.58,20.06,1.97,13.95,20.02,285,Poor,,317.84,151.75,18.21,1.94,13.7,18.14,264
Guwahati,30-01-2020,155.4,247.32,110.56,21.83,1.71,13.71,19,346,Very Poor,192.26,334.8,155.58,20.06,1.97,13.95,20.02,285
Guwahati,31-01-2020,74.2,105.99,25.22,17.74,0.61,12.85,18.79,195,Moderate,155.4,247.32,110.56,21.83,1.71,13.71,19,346
Guwahati,01-02-2020,123.8,184.52,57.12,18.14,1.21,13.22,18.75,250,Poor,74.2,105.99,25.22,17.74,0.61,12.85,18.79,195
Guwahati,02-02-2020,103.18,170.35,93.74,18.48,1.23,13.48,19.14,298,Poor,123.8,184.52,57.12,18.14,1.21,13.22,18.75,250
Guwahati,03-02-2020,121.97,199.91,125.68,15.9,1.06,13.92,23.02,238,Poor,103.18,170.35,93.74,18.48,1.23,13.48,19.14,298
Guwahati,04-02-2020,140.21,223.32,157.44,17.55,1.34,15.03,24.66,315,Very Poor,121.97,199.91,125.68,15.9,1.06,13.92,23.02,238
Guwahati,05-02-2020,155.07,256.72,161.67,19.22,1.63,14.48,22.17,317,Very Poor,140.21,223.32,157.44,17.55,1.34,15.03,24.66,315
Guwahati,06-02-2020,151.99,243.84,107.79,19.64,1.48,15.18,26.85,326,Very Poor,155.07,256.72,161.67,19.22,1.63,14.48,22.17,317
Guwahati,07-02-2020,139.27,233.73,96.27,18.53,1.44,13.18,18.57,323,Very Poor,151.99,243.84,107.79,19.64,1.48,15.18,26.85,326
Guwahati,08-02-2020,139.07,240.31,113.55,17.57,1.5,13.09,18.46,316,Very Poor,139.27,233.73,96.27,18.53,1.44,13.18,18.57,323
Guwahati,09-02-2020,108.07,190.71,78.15,17.92,1.15,12.6,18.11,302,Very Poor,139.07,240.31,113.55,17.57,1.5,13.09,18.46,316
Guwahati,10-02-2020,101.22,209.1,106.02,18.24,0.99,13.03,18.35,212,Poor,108.07,190.71,78.15,17.92,1.15,12.6,18.11,302
Guwahati,11-02-2020,111.71,225.78,156.74,18.56,1.23,13.56,18.35,278,Poor,101.22,209.1,106.02,18.24,0.99,13.03,18.35,212
Guwahati,12-02-2020,119.47,225.18,165,19.25,1.19,13.81,18.35,267,Poor,111.71,225.78,156.74,18.56,1.23,13.56,18.35,278
Guwahati,13-02-2020,133.75,253.03,184.73,21.57,1.29,15.31,18.56,306,Very Poor,119.47,225.18,165,19.25,1.19,13.81,18.35,267
Guwahati,14-02-2020,141.43,264.36,127.46,23.68,1.23,13.6,19.34,315,Very Poor,133.75,253.03,184.73,21.57,1.29,15.31,18.56,306
Guwahati,15-02-2020,165.06,279.03,111.02,23.71,1.36,13.48,18.98,321,Very Poor,141.43,264.36,127.46,23.68,1.23,13.6,19.34,315
Guwahati,16-02-2020,208.26,300.36,95.46,24.27,1.61,13.5,18.58,357,Very Poor,165.06,279.03,111.02,23.71,1.36,13.48,18.98,321
Guwahati,17-02-2020,203.07,299.17,125.93,24.88,1.81,13.7,18.6,367,Very Poor,208.26,300.36,95.46,24.27,1.61,13.5,18.58,357
Guwahati,18-02-2020,169.36,319.73,83.61,29.04,1.4,14.08,19.54,361,Very Poor,203.07,299.17,125.93,24.88,1.81,13.7,18.6,367
Guwahati,19-02-2020,90.78,123.99,38.34,24.13,0.56,13.38,18.83,239,Poor,169.36,319.73,83.61,29.04,1.4,14.08,19.54,361
Guwahati,20-02-2020,131.83,193.45,102.03,25.27,1.25,13.91,18.51,288,Poor,90.78,123.99,38.34,24.13,0.56,13.38,18.83,239
Guwahati,21-02-2020,111.05,177.35,88.33,22.11,1.14,14.03,18.58,282,Poor,131.83,193.45,102.03,25.27,1.25,13.91,18.51,288
Guwahati,22-02-2020,125.72,214.04,119.7,21.01,1.27,14.33,18.5,302,Very Poor,111.05,177.35,88.33,22.11,1.14,14.03,18.58,282
Guwahati,23-02-2020,118.97,203.28,123.1,20.84,1.18,14.48,18.68,302,Very Poor,125.72,214.04,119.7,21.01,1.27,14.33,18.5,302
Guwahati,24-02-2020,93.14,157.53,74.27,16.1,0.89,13.81,19.06,269,Poor,118.97,203.28,123.1,20.84,1.18,14.48,18.68,302
Guwahati,25-02-2020,72.51,140.07,53.12,14.76,0.61,13.15,18.52,171,Moderate,93.14,157.53,74.27,16.1,0.89,13.81,19.06,269
Guwahati,26-02-2020,27.92,53.53,17.83,13.39,0.12,13.25,18.88,78,Satisfactory,72.51,140.07,53.12,14.76,0.61,13.15,18.52,171
Guwahati,27-02-2020,47.51,79.77,43.46,13.55,0.25,13.58,19.04,58,Satisfactory,27.92,53.53,17.83,13.39,0.12,13.25,18.88,78
Guwahati,28-02-2020,66.48,137.52,108.77,12.8,0.63,14.1,18.9,114,Moderate,47.51,79.77,43.46,13.55,0.25,13.58,19.04,58
Guwahati,29-02-2020,84.06,168.91,153.71,13.24,0.75,14.09,20.16,160,Moderate,66.48,137.52,108.77,12.8,0.63,14.1,18.9,114
Guwahati,01-03-2020,131.31,198.43,139.31,16.28,0.92,13.62,19.12,224,Poor,84.06,168.91,153.71,13.24,0.75,14.09,20.16,160
Guwahati,02-03-2020,95.07,191.86,96.79,16.51,0.95,13.43,18.97,300,Poor,131.31,198.43,139.31,16.28,0.92,13.62,19.12,224
Guwahati,03-03-2020,63.93,108.82,68.34,17.05,0.51,13.53,19.42,164,Moderate,95.07,191.86,96.79,16.51,0.95,13.43,18.97,300
Guwahati,04-03-2020,36.86,65.66,24.69,15.46,0.21,13.4,19.28,71,Satisfactory,63.93,108.82,68.34,17.05,0.51,13.53,19.42,164
Guwahati,05-03-2020,44.87,108.44,21.28,12,0.29,13.06,18.75,84,Satisfactory,36.86,65.66,24.69,15.46,0.21,13.4,19.28,71
Guwahati,06-03-2020,58.74,102.63,34.19,12.3,0.32,13.2,18.58,110,Moderate,44.87,108.44,21.28,12,0.29,13.06,18.75,84
Guwahati,07-03-2020,76.67,125.31,82.64,16.12,0.67,13.79,18.58,128,Moderate,58.74,102.63,34.19,12.3,0.32,13.2,18.58,110
Guwahati,08-03-2020,62.83,128.2,67.29,16.85,0.6,13.58,19.07,138,Moderate,76.67,125.31,82.64,16.12,0.67,13.79,18.58,128
Guwahati,09-03-2020,66.71,169.5,57.99,15.21,0.43,13.32,19.02,152,Moderate,62.83,128.2,67.29,16.85,0.6,13.58,19.07,138
Guwahati,10-03-2020,97.15,167.83,63.52,13.47,0.64,13.24,19.03,168,Moderate,66.71,169.5,57.99,15.21,0.43,13.32,19.02,152
Guwahati,11-03-2020,80.63,158.25,80,13.02,0.7,13.58,19.61,191,Moderate,97.15,167.83,63.52,13.47,0.64,13.24,19.03,168
Guwahati,12-03-2020,95.35,219.23,41.47,17.38,0.77,13.68,19.01,226,Poor,80.63,158.25,80,13.02,0.7,13.58,19.61,191
Guwahati,13-03-2020,81.83,178.48,36.48,15.43,0.48,13.34,19.07,148,Moderate,95.35,219.23,41.47,17.38,0.77,13.68,19.01,226
Guwahati,14-03-2020,96.15,212.49,32.53,15.1,0.88,13.68,19.41,260,Poor,81.83,178.48,36.48,15.43,0.48,13.34,19.07,148
Guwahati,15-03-2020,79.96,154.9,15.64,13.28,0.37,13.23,19.02,140,Moderate,96.15,212.49,32.53,15.1,0.88,13.68,19.41,260
Guwahati,16-03-2020,65.69,171.03,24.32,11.72,0.59,13.49,20.08,204,Poor,79.96,154.9,15.64,13.28,0.37,13.23,19.02,140
Guwahati,17-03-2020,90.97,195.79,46.27,13.93,0.5,14.04,22.33,158,Moderate,65.69,171.03,24.32,11.72,0.59,13.49,20.08,204
Guwahati,18-03-2020,101.22,211.78,61.98,14.17,0.76,13.57,19.68,228,Poor,90.97,195.79,46.27,13.93,0.5,14.04,22.33,158
Guwahati,19-03-2020,106.89,227.07,50.95,16.17,0.89,13.76,21.2,257,Poor,101.22,211.78,61.98,14.17,0.76,13.57,19.68,228
Guwahati,20-03-2020,104.24,200.94,29.1,20.73,0.8,14.32,24.2,273,Poor,106.89,227.07,50.95,16.17,0.89,13.76,21.2,257
Guwahati,21-03-2020,105.13,166.05,30.67,19.14,0.71,14.72,19.28,223,Poor,104.24,200.94,29.1,20.73,0.8,14.32,24.2,273
Guwahati,22-03-2020,107.87,152.63,18.64,17.4,0.71,14.58,18.81,225,Poor,105.13,166.05,30.67,19.14,0.71,14.72,19.28,223
Guwahati,23-03-2020,79.39,115.42,35.07,18.06,0.59,14.87,18.84,265,Poor,107.87,152.63,18.64,17.4,0.71,14.58,18.81,225
Guwahati,24-03-2020,78.14,134.65,30.67,16.08,0.42,14.85,19.18,124,Moderate,79.39,115.42,35.07,18.06,0.59,14.87,18.84,265
Guwahati,25-03-2020,99.05,136.28,34.24,16.54,0.55,15.2,19.36,195,Moderate,78.14,134.65,30.67,16.08,0.42,14.85,19.18,124
Guwahati,26-03-2020,101.46,139.7,23.82,18.2,0.62,15.53,19.6,238,Poor,99.05,136.28,34.24,16.54,0.55,15.2,19.36,195
Guwahati,27-03-2020,118.7,165.09,22.74,20,0.7,15.54,19.58,270,Poor,101.46,139.7,23.82,18.2,0.62,15.53,19.6,238
Guwahati,28-03-2020,105.32,224.36,14.66,19.07,0.67,15.69,20.08,298,Poor,118.7,165.09,22.74,20,0.7,15.54,19.58,270
Guwahati,29-03-2020,31.95,211.55,3.78,11.88,0.09,15.43,22.26,176,Moderate,105.32,224.36,14.66,19.07,0.67,15.69,20.08,298
Guwahati,30-03-2020,38.98,149.95,17.92,12.16,0.27,14.77,27.91,169,Moderate,31.95,211.55,3.78,11.88,0.09,15.43,22.26,176
Guwahati,31-03-2020,130.68,232.55,29.6,15.72,0.92,16.06,35.47,201,Poor,38.98,149.95,17.92,12.16,0.27,14.77,27.91,169
Guwahati,01-04-2020,133,206.76,22.2,19.62,0.98,17.35,39.22,307,Very Poor,130.68,232.55,29.6,15.72,0.92,16.06,35.47,201
Guwahati,02-04-2020,141.09,215.27,14.29,20.71,0.78,16.86,52.63,315,Very Poor,133,206.76,22.2,19.62,0.98,17.35,39.22,307
Guwahati,03-04-2020,103.88,220.49,9.72,14.09,0.47,15.39,42.49,275,Poor,141.09,215.27,14.29,20.71,0.78,16.86,52.63,315
Guwahati,04-04-2020,81.92,148.29,16.11,12.91,0.49,16.18,34.97,222,Poor,103.88,220.49,9.72,14.09,0.47,15.39,42.49,275
Guwahati,05-04-2020,75.94,179.25,10.44,10.25,0.46,16.08,43.81,158,Moderate,81.92,148.29,16.11,12.91,0.49,16.18,34.97,222
Guwahati,06-04-2020,71.62,137.99,9.2,8.04,0.45,16.69,55.53,162,Moderate,75.94,179.25,10.44,10.25,0.46,16.08,43.81,158
Guwahati,07-04-2020,83.89,230.77,4.07,6.82,0.34,16.2,67.04,152,Moderate,71.62,137.99,9.2,8.04,0.45,16.69,55.53,162
Guwahati,08-04-2020,78.7,190.7,8.61,4.23,0.38,15.75,52.64,198,Moderate,83.89,230.77,4.07,6.82,0.34,16.2,67.04,152
Guwahati,09-04-2020,58.36,112.46,4.62,3.57,0.36,16.55,43.33,154,Moderate,78.7,190.7,8.61,4.23,0.38,15.75,52.64,198
Guwahati,10-04-2020,26.5,115.1,3.81,6.05,0.19,14.9,63.97,104,Moderate,58.36,112.46,4.62,3.57,0.36,16.55,43.33,154
Guwahati,11-04-2020,57.4,93.25,6.06,11.7,0.58,15.85,45.23,104,Moderate,26.5,115.1,3.81,6.05,0.19,14.9,63.97,104
Guwahati,12-04-2020,89.24,126.06,8.83,24.53,0.89,18.38,34.98,169,Moderate,57.4,93.25,6.06,11.7,0.58,15.85,45.23,104
Guwahati,13-04-2020,101.75,154.37,18,31.06,1.01,20.22,37.33,200,Moderate,89.24,126.06,8.83,24.53,0.89,18.38,34.98,169
Guwahati,14-04-2020,103.94,152.8,16.49,38.13,1.03,21.14,32.97,266,Poor,101.75,154.37,18,31.06,1.01,20.22,37.33,200
Guwahati,15-04-2020,93.12,122.65,16.57,38.23,0.83,20.06,22.35,254,Poor,103.94,152.8,16.49,38.13,1.03,21.14,32.97,266
Guwahati,16-04-2020,38.33,54.22,5.28,28.31,0.41,18.47,34.72,109,Moderate,93.12,122.65,16.57,38.23,0.83,20.06,22.35,254
Guwahati,17-04-2020,19.16,33.51,5.25,27.97,0.3,17.6,24.23,51,Satisfactory,38.33,54.22,5.28,28.31,0.41,18.47,34.72,109
Guwahati,18-04-2020,18.06,26.17,5.4,23.01,0.33,16.7,27.85,45,Good,19.16,33.51,5.25,27.97,0.3,17.6,24.23,51
Guwahati,19-04-2020,35.6,46.15,5.78,25.38,0.45,16.91,24.25,38,Good,18.06,26.17,5.4,23.01,0.33,16.7,27.85,45
Guwahati,20-04-2020,20.94,31.08,4.51,20.35,0.38,15.72,39.03,62,Satisfactory,35.6,46.15,5.78,25.38,0.45,16.91,24.25,38
Guwahati,21-04-2020,15.84,28.89,4.19,11.71,0.34,13.92,32.44,45,Good,20.94,31.08,4.51,20.35,0.38,15.72,39.03,62
Guwahati,22-04-2020,23.36,35.06,5.5,9.66,0.39,13.94,24.83,40,Good,15.84,28.89,4.19,11.71,0.34,13.92,32.44,45
Guwahati,23-04-2020,26.52,46.48,5.12,10.16,0.38,13.86,31.74,46,Good,23.36,35.06,5.5,9.66,0.39,13.94,24.83,40
Guwahati,24-04-2020,12.87,29.46,2.17,6.01,0.25,13.88,42.08,55,Satisfactory,26.52,46.48,5.12,10.16,0.38,13.86,31.74,46
Guwahati,25-04-2020,13.02,18.64,2.47,3.34,0.25,13.88,43.1,54,Satisfactory,12.87,29.46,2.17,6.01,0.25,13.88,42.08,55
Guwahati,26-04-2020,19.09,30.65,4.35,2.57,0.35,13.95,36.5,50,Good,13.02,18.64,2.47,3.34,0.25,13.88,43.1,54
Guwahati,27-04-2020,28.02,42.15,9.61,2.47,0.42,14.17,31.9,50,Good,19.09,30.65,4.35,2.57,0.35,13.95,36.5,50
Guwahati,28-04-2020,25.51,39.31,5.17,3.96,0.4,14.19,39.45,52,Satisfactory,28.02,42.15,9.61,2.47,0.42,14.17,31.9,50
Guwahati,29-04-2020,25.33,44.45,5.21,3.46,0.42,14.08,28.68,51,Satisfactory,25.51,39.31,5.17,3.96,0.4,14.19,39.45,52
Guwahati,30-04-2020,23.83,36.16,5.11,4.63,0.39,14.01,30.84,47,Good,25.33,44.45,5.21,3.46,0.42,14.08,28.68,51
Guwahati,01-05-2020,23.15,32.95,5.42,4.28,0.41,14.1,28.57,46,Good,23.83,36.16,5.11,4.63,0.39,14.01,30.84,47
Guwahati,02-05-2020,23.05,36.19,10.27,3.93,0.38,14.31,32.12,45,Good,23.15,32.95,5.42,4.28,0.41,14.1,28.57,46
Guwahati,03-05-2020,18.78,41.35,4.38,3.86,0.33,14.43,39.18,55,Satisfactory,23.05,36.19,10.27,3.93,0.38,14.31,32.12,45
Guwahati,04-05-2020,25.13,44.71,9.12,3.41,0.42,14.6,32.73,51,Satisfactory,18.78,41.35,4.38,3.86,0.33,14.43,39.18,55
Guwahati,05-05-2020,26.98,41.37,7.09,5.28,0.39,14.5,30.28,49,Good,25.13,44.71,9.12,3.41,0.42,14.6,32.73,51
Guwahati,06-05-2020,21.27,33.11,4.63,5.87,0.36,14.29,32.09,44,Good,26.98,41.37,7.09,5.28,0.39,14.5,30.28,49
Guwahati,07-05-2020,23.78,35.6,4.29,4.52,0.38,14.34,26.59,39,Good,21.27,33.11,4.63,5.87,0.36,14.29,32.09,44
Guwahati,08-05-2020,27.19,52.66,7.7,5.86,0.4,14.54,30.32,45,Good,23.78,35.6,4.29,4.52,0.38,14.34,26.59,39
Guwahati,09-05-2020,23.76,54.9,8.7,7.1,0.41,14.67,48.79,68,Satisfactory,27.19,52.66,7.7,5.86,0.4,14.54,30.32,45
Guwahati,10-05-2020,40.78,69.53,12.23,7.78,0.51,15.35,46.24,75,Satisfactory,23.76,54.9,8.7,7.1,0.41,14.67,48.79,68
Guwahati,11-05-2020,47,80.22,17.04,7.97,0.58,15.44,39.05,72,Satisfactory,40.78,69.53,12.23,7.78,0.51,15.35,46.24,75
Guwahati,12-05-2020,43.02,72.78,15.23,10.77,0.6,14.96,33.72,90,Satisfactory,47,80.22,17.04,7.97,0.58,15.44,39.05,72
Guwahati,13-05-2020,25.6,39.27,6.4,6.8,0.4,14.84,37.55,54,Satisfactory,43.02,72.78,15.23,10.77,0.6,14.96,33.72,90
Guwahati,14-05-2020,18.75,30.16,5.65,3.9,0.37,14.76,34.29,43,Good,25.6,39.27,6.4,6.8,0.4,14.84,37.55,54
Guwahati,15-05-2020,18.7,27.08,4.1,3.82,0.37,14.55,32.84,43,Good,18.75,30.16,5.65,3.9,0.37,14.76,34.29,43
Guwahati,16-05-2020,19.4,29.4,3.59,3.44,0.34,14.49,34.31,41,Good,18.7,27.08,4.1,3.82,0.37,14.55,32.84,43
Guwahati,17-05-2020,16.33,27.04,6.2,3.68,0.35,14.52,36.94,49,Good,19.4,29.4,3.59,3.44,0.34,14.49,34.31,41
Guwahati,18-05-2020,34.04,65.9,18.87,3.77,0.53,14.64,29.84,50,Good,16.33,27.04,6.2,3.68,0.35,14.52,36.94,49
Guwahati,19-05-2020,49.08,86.02,19.02,5.4,1.2,14.68,32.1,86,Satisfactory,34.04,65.9,18.87,3.77,0.53,14.64,29.84,50
Guwahati,20-05-2020,42.37,65.67,7.63,9.72,0.73,14.41,26.53,89,Satisfactory,49.08,86.02,19.02,5.4,1.2,14.68,32.1,86
Guwahati,21-05-2020,9.98,15.91,5.69,4.46,0.26,14.68,28.79,47,Good,42.37,65.67,7.63,9.72,0.73,14.41,26.53,89
Guwahati,22-05-2020,8.42,37.4,3.08,1.12,0.26,14.84,37.79,45,Good,9.98,15.91,5.69,4.46,0.26,14.68,28.79,47
Guwahati,23-05-2020,13.18,22.34,4.4,1.34,0.38,14.73,24.65,38,Good,8.42,37.4,3.08,1.12,0.26,14.84,37.79,45
Guwahati,24-05-2020,11.73,18.58,4.25,1.33,0.4,14.76,23.5,33,Good,13.18,22.34,4.4,1.34,0.38,14.73,24.65,38
Guwahati,25-05-2020,17.99,29.98,6.71,2.7,0.43,14.8,26.45,34,Good,11.73,18.58,4.25,1.33,0.4,14.76,23.5,33
Guwahati,26-05-2020,8.71,15.15,3.5,4.3,0.34,14.88,33.65,45,Good,17.99,29.98,6.71,2.7,0.43,14.8,26.45,34
Guwahati,27-05-2020,8.77,16.77,5.26,2.44,0.34,15.01,42.45,53,Satisfactory,8.71,15.15,3.5,4.3,0.34,14.88,33.65,45
Guwahati,28-05-2020,15.12,28.91,3.64,0.86,0.37,15.07,44.22,53,Satisfactory,8.77,16.77,5.26,2.44,0.34,15.01,42.45,53
Guwahati,29-05-2020,15.95,27.93,5.3,1.41,0.4,15.09,39.86,55,Satisfactory,15.12,28.91,3.64,0.86,0.37,15.07,44.22,53
Guwahati,30-05-2020,21.8,41.14,6.72,2.23,0.42,15.14,39.32,51,Satisfactory,15.95,27.93,5.3,1.41,0.4,15.09,39.86,55
Guwahati,31-05-2020,28.03,44.54,7.8,2.61,0.56,15.31,26.35,47,Good,21.8,41.14,6.72,2.23,0.42,15.14,39.32,51
Guwahati,01-06-2020,24.49,39.27,7.85,2.69,0.57,15.26,26.37,57,Satisfactory,28.03,44.54,7.8,2.61,0.56,15.31,26.35,47
Guwahati,02-06-2020,23.06,40.33,4.83,3.67,0.5,15.21,26.84,50,Good,24.49,39.27,7.85,2.69,0.57,15.26,26.37,57
Guwahati,03-06-2020,17.45,30.52,4.83,3.75,0.41,15.55,44.84,56,Satisfactory,23.06,40.33,4.83,3.67,0.5,15.21,26.84,50
Guwahati,04-06-2020,10.8,26.6,2.75,1.61,0.32,15.44,40.33,47,Good,17.45,30.52,4.83,3.75,0.41,15.55,44.84,56
Guwahati,05-06-2020,15.57,25.37,3.87,1.3,0.38,15.42,31.39,42,Good,10.8,26.6,2.75,1.61,0.32,15.44,40.33,47
Guwahati,06-06-2020,12.45,20.53,4.32,1.38,0.39,15.7,30.37,37,Good,15.57,25.37,3.87,1.3,0.38,15.42,31.39,42
Guwahati,07-06-2020,18.92,30.78,4.44,1.22,0.41,15.65,22.93,30,Good,12.45,20.53,4.32,1.38,0.39,15.7,30.37,37
Guwahati,08-06-2020,28.74,46.41,4.66,3.03,0.47,15.6,29.94,39,Good,18.92,30.78,4.44,1.22,0.41,15.65,22.93,30
Guwahati,09-06-2020,31.44,51.03,5.02,4.27,0.49,15.7,36.58,53,Satisfactory,28.74,46.41,4.66,3.03,0.47,15.6,29.94,39
Guwahati,10-06-2020,36.84,72.94,14.47,4.95,0.68,15.82,31.82,63,Satisfactory,31.44,51.03,5.02,4.27,0.49,15.7,36.58,53
Guwahati,11-06-2020,37.17,69.88,16.2,5.16,0.65,15.89,27.09,85,Satisfactory,36.84,72.94,14.47,4.95,0.68,15.82,31.82,63
Guwahati,12-06-2020,15.44,26,7.02,3.71,0.48,15.52,22.58,39,Good,37.17,69.88,16.2,5.16,0.65,15.89,27.09,85
Guwahati,13-06-2020,18.75,29.81,7.82,2.37,0.46,15.5,21.77,45,Good,15.44,26,7.02,3.71,0.48,15.52,22.58,39
Guwahati,14-06-2020,17.75,26.31,12.01,1.65,0.4,15.62,21.27,31,Good,18.75,29.81,7.82,2.37,0.46,15.5,21.77,45
Guwahati,15-06-2020,15.67,27.58,5.63,1.84,0.36,15.63,20.42,31,Good,17.75,26.31,12.01,1.65,0.4,15.62,21.27,31
Guwahati,16-06-2020,16.03,26.82,5.92,1.6,0.4,15.63,24.49,34,Good,15.67,27.58,5.63,1.84,0.36,15.63,20.42,31
Guwahati,17-06-2020,9.88,17.95,4.52,0.72,0.31,15.69,23.73,35,Good,16.03,26.82,5.92,1.6,0.4,15.63,24.49,34
Guwahati,18-06-2020,5.6,11.66,3.58,0.91,0.31,15.72,26.3,31,Good,9.88,17.95,4.52,0.72,0.31,15.69,23.73,35
Guwahati,19-06-2020,12.18,21.4,3.72,2.92,0.38,15.89,22.25,30,Good,5.6,11.66,3.58,0.91,0.31,15.72,26.3,31
Guwahati,20-06-2020,24.36,40.94,7.42,4.15,0.52,15.86,24.91,35,Good,12.18,21.4,3.72,2.92,0.38,15.89,22.25,30
Guwahati,21-06-2020,20.77,34.82,6.92,3.76,0.46,15.75,24.06,46,Good,24.36,40.94,7.42,4.15,0.52,15.86,24.91,35
Guwahati,22-06-2020,19.46,35.88,9.9,4.03,0.56,15.99,21.95,41,Good,20.77,34.82,6.92,3.76,0.46,15.75,24.06,46
Guwahati,23-06-2020,18.53,34.18,4.4,3.84,0.4,16.06,19.74,46,Good,19.46,35.88,9.9,4.03,0.56,15.99,21.95,41
Guwahati,24-06-2020,21.36,34.42,3.42,3.13,0.4,15.97,22.36,36,Good,18.53,34.18,4.4,3.84,0.4,16.06,19.74,46
Guwahati,25-06-2020,18.8,31.55,9.73,4.47,0.46,15.9,22.73,37,Good,21.36,34.42,3.42,3.13,0.4,15.97,22.36,36
Guwahati,26-06-2020,16.6,23.75,5.85,4.08,0.48,16.1,19.46,35,Good,18.8,31.55,9.73,4.47,0.46,15.9,22.73,37
Guwahati,27-06-2020,17.82,25.71,5.78,2.85,0.51,16.09,21.5,35,Good,16.6,23.75,5.85,4.08,0.48,16.1,19.46,35
Guwahati,28-06-2020,18.95,28.79,4.92,2.32,0.44,15.91,27.36,36,Good,17.82,25.71,5.78,2.85,0.51,16.09,21.5,35
Guwahati,29-06-2020,21.38,33.14,4.65,3.51,0.46,15.66,27.12,48,Good,18.95,28.79,4.92,2.32,0.44,15.91,27.36,36
Guwahati,30-06-2020,20.32,32.51,3.82,3.38,0.43,15.83,24.38,39,Good,21.38,33.14,4.65,3.51,0.46,15.66,27.12,48
Guwahati,01-07-2020,40,53,3.59,5.02,0.61,16.07,21.32,36,Good,20.32,32.51,3.82,3.38,0.43,15.83,24.38,39
